,0,1,2
0,20180221100546,1118.0,3231000
1,20180221100549,1118.0,3231000
2,20180221100554,1118.0,3231000
3,20180221100559,1118.0,3231000
4,20180221100603,1118.0,3231000
5,20180221100607,1117.5,3240500
6,20180221100611,1117.5,3241200
7,20180221100617,1117.5,3241200
8,20180221100622,1117.0,3245000
9,20180221100625,1117.0,3249800
10,20180221100629,1117.5,3250200
11,20180221100633,1117.0,3250700
12,20180221100637,1117.0,3250700
13,20180221100641,1117.0,3251700
14,20180221100646,1117.0,3251700
15,20180221100652,1117.0,3251700
16,20180221100655,1117.0,3251700
17,20180221100700,1117.5,3252600
18,20180221100703,1117.5,3252600
19,20180221100709,1117.5,3252600
20,20180221100713,1117.5,3252600
21,20180221100717,1117.5,3252600
22,20180221100723,1117.5,3252900
23,20180221100728,1117.0,3253900
24,20180221100733,1117.5,3254100
25,20180221100737,1117.0,3255100
26,20180221100740,1117.0,3255100
27,20180221100744,1117.5,3256100
28,20180221100749,1117.5,3287600
29,20180221100753,1117.5,3288000
30,20180221100758,1117.5,3288000
31,20180221100804,1117.5,3288700
32,20180221100808,1117.5,3288700
33,20180221100811,1117.5,3289700
34,20180221100815,1117.5,3299300
35,20180221100820,1117.5,3299300
36,20180221100823,1117.5,3305600
37,20180221100829,1117.5,3305600
38,20180221100833,1117.5,3305600
39,20180221100838,1117.0,3308800
40,20180221100843,1117.0,3308800
41,20180221100849,1117.0,3308800
42,20180221100854,1117.0,3308800
43,20180221100858,1117.0,3308800
44,20180221100903,1117.5,3308900
45,20180221100906,1117.0,3309600
46,20180221100911,1117.0,3309600
47,20180221100914,1117.5,3309900
48,20180221100917,1117.5,3309900
49,20180221100920,1117.5,3310100
50,20180221100924,1117.5,3310500
51,20180221100928,1117.5,3310500
52,20180221100931,1117.5,3310500
53,20180221100934,1117.5,3310500
54,20180221100938,1117.5,3310500
55,20180221100943,1117.0,3314400
56,20180221100948,1117.0,3315700
57,20180221100951,1117.0,3315700
58,20180221100955,1117.0,3315700
59,20180221101000,1117.5,3316200
60,20180221101003,1117.0,3374800
61,20180221101006,1117.0,3374800
62,20180221101011,1117.0,3396200
63,20180221101016,1117.0,3396200
64,20180221101021,1117.0,3396200
65,20180221101026,1117.5,3396300
66,20180221101030,1117.5,3396300
67,20180221101033,1117.5,3396300
68,20180221101036,1117.5,3396300
69,20180221101040,1117.0,3396900
70,20180221101045,1117.0,3396900
71,20180221101050,1117.0,3396900
72,20180221101053,1117.0,3396900
73,20180221101058,1117.0,3396900
74,20180221101102,1117.5,3397100
75,20180221101107,1117.0,3397700
76,20180221101111,1117.5,3402100
77,20180221101115,1117.0,3402700
78,20180221101120,1117.0,3403300
79,20180221101126,1117.0,3403300
80,20180221101131,1117.0,3403300
81,20180221101134,1117.0,3425100
