,0,1,2
0,20180221113542,1121.5,5725400
1,20180221120543,1121.5,5725400
2,20180221123548,1121.5,5725400
3,20180221123554,1122.5,6495900
4,20180221123557,1122.5,6495900
5,20180221123600,1122.5,6495900
6,20180221123606,1122.5,6495900
7,20180221123609,1122.5,6495900
8,20180221123615,1122.5,6495900
9,20180221123620,1122.5,6522600
10,20180221123624,1123.0,6524100
11,20180221123629,1123.0,6524200
12,20180221123634,1123.0,6524300
13,20180221123639,1123.0,6526800
14,20180221123647,1123.0,6526800
15,20180221123651,1123.0,6526800
16,20180221123656,1123.0,6526800
17,20180221123700,1123.0,6526800
18,20180221123709,1123.0,6526800
19,20180221123719,1122.5,6527000
20,20180221123729,1123.0,6527800
21,20180221123733,1123.0,6528000
22,20180221123736,1123.0,6528000
23,20180221123744,1122.5,6528300
24,20180221123754,1123.0,6528400
25,20180221123803,1123.0,6528400
26,20180221123813,1123.0,6529900
27,20180221123823,1123.0,6529900
28,20180221123834,1122.5,6549700
29,20180221123845,1122.5,6564200
30,20180221123855,1122.0,6565800
31,20180221123905,1122.0,6565900
32,20180221123915,1122.0,6567100
33,20180221123924,1122.0,6567100
34,20180221123933,1122.0,6567100
35,20180221123944,1122.0,6609300
36,20180221123956,1121.5,6615500
37,20180221124007,1121.5,6626200
38,20180221124016,1121.5,6627200
39,20180221124025,1121.5,6637200
40,20180221124036,1121.5,6638500
41,20180221124045,1121.5,6638900
42,20180221124054,1121.0,6639500
43,20180221124104,1120.5,6722100
44,20180221124115,1121.0,6724500
45,20180221124125,1121.0,6724500
46,20180221124137,1121.5,6727700
47,20180221124148,1121.5,6728700
48,20180221124200,1121.0,6728900
49,20180221124210,1121.0,6728900
50,20180221124220,1121.0,6728900
51,20180221124231,1121.5,6729200
52,20180221124241,1121.0,6729300
53,20180221124253,1121.5,6729500
54,20180221124304,1121.0,6747400
55,20180221124313,1121.0,6748000
56,20180221124321,1120.5,6761600
57,20180221124330,1121.0,6761700
58,20180221124340,1121.0,6761700
59,20180221124349,1121.0,6762800
60,20180221124401,1120.5,6763000
61,20180221124412,1120.5,6763000
62,20180221124422,1120.5,6763300
63,20180221124432,1120.5,6785300
64,20180221124442,1120.0,6843200
65,20180221124452,1120.0,6843600
66,20180221124501,1120.0,6843700
67,20180221124514,1120.0,6843700
68,20180221124523,1120.0,6845300
69,20180221124532,1120.0,6845400
70,20180221124544,1119.5,6845500
71,20180221124556,1120.5,6925400
72,20180221124607,1120.0,6925900
73,20180221124617,1120.0,6927300
74,20180221124627,1121.0,6982600
75,20180221124639,1121.0,6985300
76,20180221124648,1121.0,7008500
77,20180221124658,1121.0,7008600
78,20180221124709,1121.0,7008600
79,20180221124719,1121.0,7008600
80,20180221124729,1121.0,7008600
81,20180221124738,1121.0,7008800
82,20180221124749,1121.0,7008800
83,20180221124757,1121.0,7008900
84,20180221124807,1120.5,7009100
85,20180221124817,1121.0,7009500
86,20180221124829,1120.5,7015800
87,20180221124841,1120.5,7015800
88,20180221124849,1120.5,7018500
89,20180221124859,1120.5,7026200
