,0,1,2
0,20180220095337,1116.5,5611200
1,20180220095342,1116.5,5611200
2,20180220095348,1116.0,5613000
3,20180220095351,1116.5,5618700
4,20180220095355,1116.5,5644900
5,20180220095359,1117.0,5645400
6,20180220095404,1117.0,5645400
7,20180220095410,1116.5,5666000
8,20180220095413,1116.5,5666600
9,20180220095416,1116.0,5668600
10,20180220095421,1116.5,5668800
11,20180220095425,1116.5,5669800
12,20180220095429,1116.5,5669800
13,20180220095434,1116.5,5670500
14,20180220095439,1116.5,5673200
15,20180220095444,1116.5,5674000
16,20180220095447,1116.5,5675000
17,20180220095451,1116.5,5675100
18,20180220095455,1116.5,5688600
19,20180220095500,1116.5,5704200
20,20180220095503,1116.5,5706800
21,20180220095507,1116.5,5707900
22,20180220095510,1116.5,5709600
23,20180220095516,1116.5,5711100
24,20180220095519,1116.5,5727300
25,20180220095523,1116.5,5727400
26,20180220095526,1116.5,5728100
27,20180220095529,1116.5,5728200
28,20180220095534,1116.5,5729900
29,20180220095537,1116.5,5732300
30,20180220095540,1116.5,5742500
31,20180220095543,1116.5,5742500
32,20180220095548,1117.0,5742800
33,20180220095552,1117.0,5747700
34,20180220095557,1117.0,5749400
35,20180220095601,1117.0,5749500
36,20180220095605,1117.0,5749500
37,20180220095608,1116.5,5749700
38,20180220095611,1116.5,5749700
39,20180220095616,1116.5,5749700
40,20180220095620,1116.5,5749700
41,20180220095625,1116.5,5749700
42,20180220095630,1116.5,5749700
43,20180220095635,1116.5,5749700
44,20180220095639,1117.0,5812100
45,20180220095643,1117.0,5812200
46,20180220095646,1117.0,5812400
47,20180220095651,1117.0,5812400
48,20180220095654,1117.0,5812400
49,20180220095658,1117.0,5812400
50,20180220095703,1117.0,5812400
51,20180220095708,1117.0,5812400
52,20180220095713,1117.0,5812500
53,20180220095716,1117.0,5813500
54,20180220095720,1117.0,5814000
55,20180220095723,1117.0,5814100
56,20180220095728,1117.0,5814100
57,20180220095733,1117.0,5814200
58,20180220095738,1117.0,5814200
59,20180220095742,1117.0,5824500
60,20180220095745,1116.5,5824600
61,20180220095748,1116.5,5824600
62,20180220095753,1116.5,5824600
63,20180220095758,1116.5,5825100
64,20180220095801,1117.0,5825200
65,20180220095804,1116.5,5827200
66,20180220095807,1116.5,5827400
67,20180220095811,1116.5,5827600
68,20180220095817,1116.5,5827600
69,20180220095820,1117.0,5828600
70,20180220095823,1117.0,5829100
71,20180220095828,1117.0,5829100
72,20180220095834,1116.5,5831200
73,20180220095837,1116.5,5831200
74,20180220095840,1116.5,5831200
75,20180220095845,1117.0,5831700
76,20180220095848,1117.0,5834100
77,20180220095853,1117.0,5834200
78,20180220095857,1117.0,5834200
79,20180220095901,1117.0,5834400
80,20180220095906,1116.5,5838300
81,20180220095910,1117.0,5838700
82,20180220095914,1116.5,5841400
83,20180220095917,1116.5,5841700
84,20180220095921,1116.5,5842100
85,20180220095924,1116.5,5842100
86,20180220095927,1116.5,5842100
87,20180220095930,1116.5,5842400
88,20180220095933,1116.5,5842400
89,20180220095938,1116.5,5842400
90,20180220095943,1117.0,5865000
91,20180220095948,1117.0,5865200
92,20180220095951,1117.5,5866400
93,20180220095955,1117.5,5866800
94,20180220095958,1117.5,5866800
95,20180220100003,1117.0,5866900
96,20180220100008,1117.0,5878000
97,20180220100012,1117.5,5881300
98,20180220100015,1117.0,5881500
99,20180220100019,1117.0,5881500
100,20180220100023,1117.0,5881500
101,20180220100028,1117.0,5881900
102,20180220100033,1117.0,5882900
103,20180220100038,1117.0,5882900
104,20180220100041,1117.0,5883300
105,20180220100046,1117.0,5884300
106,20180220100050,1117.0,5894200
107,20180220100055,1117.0,5894400
108,20180220100059,1116.5,5896900
109,20180220100104,1117.0,5897000
110,20180220100109,1117.0,5897100
111,20180220100114,1117.0,5961200
112,20180220100120,1117.0,5961200
113,20180220100125,1116.5,5964000
114,20180220100129,1117.0,5965200
115,20180220100134,1117.0,5965600
116,20180220100137,1117.0,5966400
117,20180220100140,1117.0,5966400
118,20180220100145,1117.0,5966400
119,20180220100149,1116.5,5966800
120,20180220100153,1116.5,5966800
121,20180220100158,1117.0,5967800
122,20180220100202,1116.5,5969900
123,20180220100207,1116.5,5970300
124,20180220100210,1116.5,5983200
125,20180220100215,1116.5,5984100
126,20180220100218,1116.5,5984300
127,20180220100221,1116.5,5984800
128,20180220100226,1116.5,5987700
129,20180220100231,1116.5,5997300
130,20180220100235,1116.5,5997600
131,20180220100240,1116.5,5997600
132,20180220100243,1116.5,5997600
133,20180220100247,1116.5,5999900
134,20180220100252,1116.5,6000100
135,20180220100255,1116.0,6000900
136,20180220100259,1116.0,6000900
137,20180220100302,1116.0,6000900
138,20180220100305,1116.5,6001000
139,20180220100309,1116.0,6001200
140,20180220100315,1116.0,6001200
141,20180220100318,1116.0,6001200
142,20180220100321,1116.5,6025300
143,20180220100324,1116.5,6025500
144,20180220100329,1117.0,6036300
145,20180220100333,1117.0,6036300
146,20180220100337,1117.0,6036300
147,20180220100342,1117.0,6036300
148,20180220100347,1117.0,6038100
149,20180220100358,1117.0,6038100
150,20180220100409,1117.0,6038300
151,20180220100420,1116.5,6065600
152,20180220100431,1116.0,6066500
153,20180220100440,1116.5,6069600
154,20180220100452,1116.5,6070000
155,20180220100503,1116.5,6085900
156,20180220100513,1116.5,6095700
157,20180220100522,1116.5,6096800
158,20180220100526,1116.5,6097000
159,20180220100530,1116.5,6097300
160,20180220100535,1116.5,6097600
161,20180220100540,1116.5,6098300
162,20180220100545,1116.5,6098700
163,20180220100549,1116.0,6098900
164,20180220100554,1116.5,6102300
165,20180220100558,1116.5,6102800
166,20180220100604,1116.5,6103100
167,20180220100607,1116.5,6103100
168,20180220100612,1116.5,6104300
169,20180220100615,1116.5,6104700
170,20180220100620,1116.5,6104700
171,20180220100625,1116.0,6105900
172,20180220100628,1116.0,6106300
173,20180220100632,1116.0,6106300
174,20180220100635,1116.0,6106800
175,20180220100640,1116.0,6106800
176,20180220100645,1116.0,6108900
177,20180220100650,1116.0,6109400
178,20180220100653,1116.5,6111400
179,20180220100656,1116.5,6111900
180,20180220100700,1116.5,6111900
181,20180220100703,1116.5,6140200
182,20180220100707,1117.0,6140900
183,20180220100711,1117.0,6140900
184,20180220100714,1116.5,6145400
185,20180220100718,1116.0,6145900
186,20180220100723,1116.0,6145900
187,20180220100726,1116.5,6150900
188,20180220100730,1116.5,6150900
189,20180220100734,1116.5,6150900
190,20180220100738,1116.5,6157200
191,20180220100741,1116.5,6158200
192,20180220100745,1116.5,6158800
193,20180220100750,1116.5,6158800
194,20180220100755,1116.5,6158800
195,20180220100800,1116.5,6160100
196,20180220100803,1116.5,6160200
197,20180220100807,1116.5,6160700
198,20180220100813,1116.5,6160700
199,20180220100817,1116.5,6161000
200,20180220100822,1116.5,6162000
201,20180220100827,1116.5,6165500
202,20180220100832,1116.5,6165700
203,20180220100837,1116.5,6167900
204,20180220100840,1116.5,6168100
205,20180220100843,1116.0,6168700
206,20180220100848,1116.5,6174600
207,20180220100851,1116.5,6174600
208,20180220100856,1116.5,6174900
209,20180220100901,1116.5,6174900
210,20180220100905,1116.0,6175200
211,20180220100910,1116.0,6175200
212,20180220100916,1116.0,6176000
213,20180220100921,1116.0,6176800
214,20180220100926,1116.0,6176800
215,20180220100929,1116.5,6177000
216,20180220100934,1116.0,6178600
217,20180220100940,1116.5,6179800
218,20180220100943,1116.5,6181100
219,20180220100947,1116.0,6181800
220,20180220100951,1116.0,6182100
221,20180220100956,1116.0,6182100
222,20180220101002,1116.0,6182100
223,20180220101006,1116.0,6182100
224,20180220101010,1115.5,6417800
225,20180220101015,1116.0,6419300
226,20180220101019,1116.0,6420500
227,20180220101024,1116.0,6423000
228,20180220101030,1116.0,6423400
229,20180220101033,1116.0,6423400
230,20180220101037,1116.0,6423600
231,20180220101040,1116.0,6423800
232,20180220101046,1115.5,6424000
233,20180220101050,1116.0,6425100
234,20180220101054,1116.0,6425100
235,20180220101100,1116.0,6425100
236,20180220101105,1115.5,6425300
237,20180220101110,1116.0,6477000
238,20180220101114,1116.0,6481400
239,20180220101118,1116.0,6486900
240,20180220101123,1116.0,6486900
241,20180220101126,1116.5,6487000
242,20180220101131,1116.0,6487100
243,20180220101137,1116.0,6494300
244,20180220101142,1116.0,6524800
245,20180220101147,1116.0,6524900
246,20180220101152,1116.0,6575000
247,20180220101157,1116.0,6585100
248,20180220101201,1116.0,6585100
249,20180220101205,1115.5,6646200
250,20180220101209,1115.5,6798500
251,20180220101213,1116.0,6798900
