,0,1,2
0,20180223123500,1087.0,1317000
1,20180223123505,1087.0,1317000
2,20180223123509,1087.0,1317100
3,20180223123513,1087.5,1319000
4,20180223123517,1087.5,1319000
5,20180223123521,1087.5,1319000
6,20180223123526,1087.5,1319100
7,20180223123531,1087.5,1319100
8,20180223123534,1087.5,1319100
9,20180223123537,1087.5,1319100
10,20180223123541,1087.5,1319100
11,20180223123545,1087.5,1319100
12,20180223123550,1087.5,1319100
13,20180223123554,1087.5,1319100
14,20180223123559,1087.5,1319100
15,20180223123604,1087.5,1319100
16,20180223123609,1087.5,1319100
17,20180223123615,1087.5,1319600
18,20180223123618,1087.5,1319600
19,20180223123622,1087.5,1319600
20,20180223123625,1087.5,1319600
21,20180223123629,1087.5,1319600
22,20180223123635,1087.5,1319600
23,20180223123640,1087.5,1319600
24,20180223123643,1087.5,1319600
25,20180223123648,1088.0,1325000
26,20180223123652,1088.0,1325000
27,20180223123656,1088.0,1325000
28,20180223123700,1088.5,1327200
29,20180223123705,1088.5,1327200
30,20180223123708,1088.5,1327200
31,20180223123713,1088.5,1327300
32,20180223123716,1088.5,1330300
33,20180223123720,1088.5,1330300
34,20180223123725,1088.5,1330300
35,20180223123729,1088.5,1330300
36,20180223123733,1088.0,1333200
37,20180223123738,1088.0,1333200
38,20180223123741,1088.0,1333200
39,20180223123744,1088.0,1333200
40,20180223123749,1088.0,1333200
41,20180223123755,1088.0,1333300
42,20180223123759,1087.0,1337600
43,20180223123802,1087.0,1337600
44,20180223123807,1087.0,1337600
45,20180223123811,1087.0,1337600
46,20180223123816,1086.5,1338400
47,20180223123820,1087.0,1338500
48,20180223123825,1087.0,1338500
49,20180223123829,1086.5,1339500
50,20180223123834,1086.5,1339500
51,20180223123839,1086.5,1339500
52,20180223123842,1086.5,1339500
53,20180223123846,1086.5,1339500
54,20180223123850,1086.5,1339500
55,20180223123855,1086.5,1339500
56,20180223123859,1086.5,1339500
57,20180223123903,1086.5,1339500
58,20180223123907,1086.5,1339500
59,20180223123912,1086.0,1342800
60,20180223123918,1086.0,1342800
61,20180223123923,1086.0,1342800
62,20180223123928,1086.0,1342800
63,20180223123932,1086.0,1343000
64,20180223123937,1086.0,1343000
65,20180223123940,1086.0,1343000
66,20180223123945,1086.0,1343000
67,20180223123948,1086.0,1343000
68,20180223123951,1086.0,1343000
69,20180223123957,1086.0,1343000
70,20180223124002,1086.5,1343800
71,20180223124005,1086.5,1343800
72,20180223124009,1086.5,1343800
73,20180223124013,1086.5,1343800
74,20180223124016,1086.5,1343800
75,20180223124021,1086.5,1343800
76,20180223124025,1086.5,1343800
77,20180223124029,1086.5,1343900
78,20180223124034,1086.5,1343900
79,20180223124038,1086.5,1343900
80,20180223124041,1087.0,1344100
81,20180223124046,1087.0,1344100
82,20180223124050,1087.0,1344100
83,20180223124054,1087.0,1344100
84,20180223124057,1087.0,1344100
85,20180223124103,1087.0,1344100
86,20180223124107,1087.0,1344100
87,20180223124111,1087.0,1344100
88,20180223124115,1086.5,1344300
89,20180223124120,1086.5,1344300
90,20180223124124,1086.5,1344300
91,20180223124127,1086.5,1344300
92,20180223124131,1086.5,1347700
93,20180223124135,1086.5,1347700
94,20180223124140,1086.5,1348800
95,20180223124143,1086.5,1348800
96,20180223124147,1086.5,1348800
97,20180223124151,1086.5,1348800
98,20180223124155,1086.5,1348800
99,20180223124201,1086.5,1348800
100,20180223124205,1086.5,1348800
101,20180223124209,1086.5,1348800
102,20180223124214,1086.5,1348800
103,20180223124217,1086.5,1348800
104,20180223124223,1086.5,1348800
105,20180223124228,1086.5,1348800
106,20180223124231,1086.5,1348800
107,20180223124236,1086.5,1348800
108,20180223124240,1086.5,1348800
109,20180223124245,1086.5,1348800
110,20180223124248,1086.5,1348800
111,20180223124252,1086.5,1348800
112,20180223124256,1086.5,1348800
113,20180223124301,1086.5,1348800
114,20180223124307,1086.5,1348900
115,20180223124312,1086.5,1348900
116,20180223124315,1086.5,1348900
117,20180223124319,1086.5,1348900
118,20180223124324,1086.5,1351300
119,20180223124328,1086.5,1351300
120,20180223124331,1086.5,1351300
121,20180223124334,1086.5,1351300
122,20180223124339,1086.5,1351300
123,20180223124342,1086.5,1353100
124,20180223124346,1086.5,1353100
125,20180223124350,1086.5,1353100
126,20180223124355,1086.5,1353100
127,20180223124401,1086.5,1353100
128,20180223124404,1086.5,1353100
129,20180223124408,1086.5,1353100
130,20180223124411,1086.5,1353100
131,20180223124417,1086.5,1353100
132,20180223124421,1086.5,1353100
133,20180223124425,1086.5,1353100
134,20180223124430,1087.0,1354400
135,20180223124434,1087.0,1354800
136,20180223124437,1087.0,1354800
137,20180223124440,1087.0,1354800
138,20180223124445,1087.0,1354800
139,20180223124449,1087.0,1354800
140,20180223124453,1087.0,1354800
141,20180223124457,1087.0,1354800
142,20180223124501,1087.5,1355000
143,20180223124505,1087.5,1355000
144,20180223124508,1087.5,1355000
145,20180223124513,1087.5,1355000
146,20180223124518,1087.5,1355000
147,20180223124523,1088.0,1357700
148,20180223124528,1088.0,1358200
149,20180223124532,1088.0,1358200
150,20180223124535,1088.0,1358200
151,20180223124540,1088.0,1358200
152,20180223124545,1088.0,1358200
