,0,1,2
0,20180223124625,1088.0,1358200
1,20180223124629,1088.0,1358200
2,20180223124634,1088.5,1364000
3,20180223124637,1088.5,1366200
4,20180223124642,1088.5,1366200
5,20180223124645,1088.5,1366200
6,20180223124649,1088.5,1368000
7,20180223124654,1088.5,1368700
8,20180223124657,1088.5,1368800
9,20180223124701,1088.5,1368800
10,20180223124704,1088.5,1368900
11,20180223124709,1088.5,1368900
12,20180223124714,1088.5,1369000
13,20180223124719,1088.5,1369000
14,20180223124725,1088.5,1369000
15,20180223124728,1088.5,1369000
16,20180223124733,1088.5,1369000
17,20180223124738,1088.5,1369400
18,20180223124741,1088.5,1369500
19,20180223124744,1088.5,1369500
20,20180223124749,1088.5,1369500
21,20180223124752,1088.5,1369500
22,20180223124757,1088.5,1369500
23,20180223124802,1088.5,1369500
24,20180223124807,1088.5,1369500
25,20180223124811,1088.5,1369500
26,20180223124816,1088.5,1369500
27,20180223124822,1088.5,1369500
28,20180223124827,1088.5,1369600
29,20180223124832,1088.5,1371700
30,20180223124835,1088.5,1375600
31,20180223124838,1088.5,1375900
32,20180223124843,1088.5,1375900
33,20180223124846,1088.0,1376500
34,20180223124849,1088.0,1376500
35,20180223124853,1088.0,1376500
36,20180223124858,1088.0,1380500
37,20180223124901,1088.0,1380500
38,20180223124906,1088.0,1380500
39,20180223124910,1088.0,1381500
40,20180223124914,1088.0,1381500
41,20180223124920,1088.0,1381500
42,20180223124925,1088.0,1381500
43,20180223124930,1088.0,1381500
44,20180223124934,1088.0,1381500
45,20180223124938,1088.0,1381500
46,20180223124941,1088.0,1381500
47,20180223124945,1088.0,1381500
48,20180223124949,1088.0,1381500
49,20180223124954,1088.0,1381500
50,20180223124958,1088.0,1381500
51,20180223125004,1088.0,1381500
52,20180223125008,1088.0,1381500
53,20180223125012,1088.0,1381500
54,20180223125015,1088.0,1381500
55,20180223125021,1088.0,1381500
56,20180223125026,1088.5,1385300
57,20180223125029,1089.0,1391400
58,20180223125032,1089.0,1391400
59,20180223125038,1089.0,1391400
60,20180223125042,1089.0,1391400
61,20180223125045,1089.0,1392400
62,20180223125049,1089.0,1392400
63,20180223125052,1089.0,1392400
64,20180223125056,1088.5,1394400
65,20180223125101,1088.5,1394400
66,20180223125106,1088.5,1394600
67,20180223125109,1089.0,1395600
68,20180223125113,1089.0,1395600
69,20180223125117,1089.0,1395600
70,20180223125122,1089.0,1395600
71,20180223125126,1089.0,1395600
72,20180223125131,1089.0,1395600
73,20180223125136,1089.0,1395600
74,20180223125141,1089.0,1395600
75,20180223125144,1089.0,1395600
76,20180223125149,1089.0,1395600
77,20180223125154,1089.0,1395600
78,20180223125159,1089.0,1395600
79,20180223125202,1089.0,1395600
80,20180223125207,1089.0,1395600
81,20180223125211,1089.0,1395600
82,20180223125215,1089.0,1395600
83,20180223125219,1089.0,1395600
84,20180223125224,1089.0,1395600
85,20180223125229,1089.0,1395600
86,20180223125234,1089.0,1395600
87,20180223125239,1089.5,1399500
88,20180223125244,1089.5,1399500
89,20180223125248,1089.5,1399500
90,20180223125253,1089.5,1401200
91,20180223125259,1089.0,1402900
92,20180223125302,1089.0,1402900
93,20180223125306,1089.0,1402900
94,20180223125310,1088.5,1403600
95,20180223125315,1088.5,1403600
96,20180223125319,1088.5,1403600
97,20180223125324,1088.5,1403600
98,20180223125329,1088.5,1403600
99,20180223125334,1088.5,1405500
100,20180223125338,1088.5,1405500
101,20180223125343,1088.5,1405500
102,20180223125346,1088.5,1405500
103,20180223125349,1089.0,1406900
104,20180223125353,1089.0,1410700
105,20180223125358,1089.0,1410700
106,20180223125402,1089.0,1410700
107,20180223125405,1089.0,1410700
108,20180223125410,1089.0,1410700
109,20180223125414,1089.5,1411700
110,20180223125418,1089.5,1411700
111,20180223125423,1089.5,1411700
112,20180223125426,1089.5,1411700
113,20180223125429,1089.5,1411700
114,20180223125434,1089.5,1411700
115,20180223125438,1089.5,1411700
116,20180223125441,1089.5,1411700
117,20180223125446,1089.5,1411700
118,20180223125452,1089.5,1411700
119,20180223125455,1089.5,1411700
120,20180223125459,1089.5,1411700
121,20180223125503,1089.5,1411700
122,20180223125507,1089.5,1411700
123,20180223125512,1089.5,1411700
124,20180223125516,1089.5,1411700
125,20180223125521,1089.5,1411700
126,20180223125525,1089.5,1411700
127,20180223125529,1089.5,1411700
128,20180223125533,1089.5,1411700
129,20180223125536,1089.5,1411700
130,20180223125539,1089.5,1411700
131,20180223125544,1089.5,1411700
132,20180223125550,1089.5,1411700
133,20180223125555,1089.0,1414800
134,20180223125559,1089.0,1414800
135,20180223125603,1089.0,1415600
136,20180223125606,1089.0,1415600
137,20180223125612,1089.0,1415600
138,20180223125617,1089.0,1415600
139,20180223125621,1089.0,1415600
140,20180223125626,1089.0,1415600
141,20180223125631,1089.0,1415600
142,20180223125634,1089.0,1415600
143,20180223125637,1089.0,1415600
144,20180223125641,1089.0,1415600
145,20180223125646,1089.0,1415600
146,20180223125650,1089.0,1415600
147,20180223125653,1089.0,1415600
148,20180223125657,1089.0,1415600
149,20180223125702,1089.0,1415600
150,20180223125707,1089.0,1415600
151,20180223125711,1089.0,1415600
152,20180223125716,1089.0,1415600
153,20180223125721,1089.0,1417200
154,20180223125724,1089.0,1417300
155,20180223125728,1089.0,1417300
156,20180223125733,1089.0,1419400
157,20180223125737,1089.0,1419400
158,20180223125741,1089.0,1419400
159,20180223125745,1089.0,1419400
160,20180223125749,1089.0,1419400
161,20180223125754,1089.0,1419400
162,20180223125759,1089.0,1419400
163,20180223125803,1089.0,1419400
164,20180223125807,1089.0,1419400
165,20180223125810,1089.0,1419400
166,20180223125813,1089.0,1419400
167,20180223125818,1089.0,1419600
168,20180223125821,1089.0,1419600
169,20180223125824,1089.0,1419600
170,20180223125829,1089.0,1419700
