,0,1,2
0,20180312110011,1025947.0,23022.96434556
1,20180312110013,1025963.0,23022.96434556
2,20180312110015,1025993.0,23022.96434556
3,20180312110016,1026008.0,23022.96434556
4,20180312110018,1026053.0,23022.96434556
5,20180312110020,1026069.0,23022.96434556
6,20180312110021,1026069.0,23022.96434556
7,20180312110022,1026069.0,23022.96434556
8,20180312110023,1026020.01,23022.96434556
9,20180312110024,1026020.01,23022.96434556
10,20180312110027,1025939.0,23022.96434556
11,20180312110028,1025939.0,23022.96434556
12,20180312110030,1025197.0,23022.96434556
13,20180312110031,1025188.0,23022.96434556
14,20180312110033,1024556.38,23022.96434556
15,20180312110034,1024586.38,23022.96434556
16,20180312110036,1024631.38,23022.96434556
17,20180312110038,1024661.38,23022.96434556
18,20180312110039,1024646.38,23022.96434556
19,20180312110041,1024522.82,23022.96434556
20,20180312110043,1024524.83,23022.96434556
21,20180312110044,1024524.83,23022.96434556
22,20180312110046,1024527.84,23022.96434556
23,20180312110048,1024527.84,23022.96434556
24,20180312110050,1024527.84,23022.96434556
25,20180312110051,1024525.83,23022.96434556
26,20180312110052,1024500.0,23022.96434556
27,20180312110054,1024500.0,23022.96434556
28,20180312110055,1024500.0,23022.96434556
29,20180312110056,1024500.0,23022.96434556
30,20180312110057,1024500.0,23022.96434556
31,20180312110059,1024500.0,23022.96434556
32,20180312110103,1024500.0,23022.96434556
33,20180312110104,1024500.0,23022.96434556
34,20180312110106,1024024.0,23022.96434556
35,20180312110107,1024011.0,23022.96434556
36,20180312110109,1024013.0,23022.96434556
37,20180312110111,1024029.0,23022.96434556
38,20180312110113,1024044.0,23022.96434556
39,20180312110116,1024044.0,23022.96434556
40,20180312110118,1024018.0,23022.96434556
41,20180312110120,1024028.0,23022.96434556
42,20180312110121,1024028.0,23022.96434556
43,20180312110122,1024058.0,23022.96434556
44,20180312110124,1024089.0,23022.96434556
45,20180312110125,1024103.0,23022.96434556
46,20180312110126,1024114.0,23022.96434556
47,20180312110127,1024114.0,23022.96434556
48,20180312110129,1024118.0,23022.96434556
49,20180312110131,1024128.0,23022.96434556
50,20180312110133,1024139.0,23022.96434556
51,20180312110135,1024151.0,23022.96434556
52,20180312110136,1024151.0,23022.96434556
53,20180312110137,1024655.14,23022.96434556
54,20180312110139,1024956.0,23022.96434556
55,20180312110140,1025014.6,23022.96434556
56,20180312110142,1025609.15,23022.96434556
57,20180312110144,1025609.15155,23022.96434556
58,20180312110147,1025066.0,23022.96434556
59,20180312110148,1025066.0,23022.96434556
60,20180312110150,1025082.0,23022.96434556
61,20180312110151,1025083.0,23022.96434556
62,20180312110152,1025084.01,23022.96434556
63,20180312110154,1025100.0,23022.96434556
64,20180312110155,1025115.0,23022.96434556
65,20180312110156,1025115.0,23022.96434556
66,20180312110158,1025411.0,23022.96434556
67,20180312110200,1025958.0,23022.96434556
68,20180312110202,1026000.0,23022.96434556
69,20180312110204,1026000.0,23022.96434556
70,20180312110205,1025943.0,23022.96434556
71,20180312110208,1025727.76,23022.96434556
72,20180312110210,1025281.5,23022.96434556
73,20180312110211,1025281.5,23022.96434556
