,0,1,2
0,20180413120316,847398.22001,27075.787693879999999956
1,20180413120317,847398.22001,27075.787693879999999956
2,20180413120319,848253.7,27075.787693879999999956
3,20180413120320,848253.7,27075.787693879999999956
4,20180413120321,847404.26,27075.787693879999999956
5,20180413120322,847408.25,27075.787693879999999956
6,20180413120323,847413.25,27075.787693879999999956
7,20180413120325,847415.25,27075.787693879999999956
8,20180413120327,847423.25,27075.787693879999999956
9,20180413120328,847429.25,27075.787693879999999956
10,20180413120329,847433.25,27075.787693879999999956
11,20180413120331,847441.0,27075.787693879999999956
12,20180413120332,847446.25,27075.787693879999999956
13,20180413120333,847450.25,27075.787693879999999956
14,20180413120335,847452.4,27075.787693879999999956
15,20180413120337,847456.25,27075.787693879999999956
16,20180413120338,847461.25,27075.787693879999999956
17,20180413120339,847464.27,27075.787693879999999956
18,20180413120341,847468.37,27075.787693879999999956
19,20180413120343,848297.95,27075.787693879999999956
20,20180413120345,847481.063,27075.787693879999999956
21,20180413120347,849302.0,27075.787693879999999956
22,20180413120349,849304.0,27075.787693879999999956
23,20180413120350,849306.0,27075.787693879999999956
24,20180413120351,849308.0,27075.787693879999999956
25,20180413120352,849310.0,27075.787693879999999956
26,20180413120354,849335.0,27075.787693879999999956
27,20180413120355,849330.00001,27075.787693879999999956
28,20180413120357,849345.0,27075.787693879999999956
29,20180413120400,849351.0,27075.787693879999999956
30,20180413120402,849361.0,27075.787693879999999956
31,20180413120404,849365.0,27075.787693879999999956
32,20180413120406,849372.0,27075.787693879999999956
33,20180413120408,849381.1,27075.787693879999999956
34,20180413120409,849385.1,27075.787693879999999956
35,20180413120410,849387.12,27075.787693879999999956
36,20180413120411,849391.1,27075.787693879999999956
37,20180413120413,849395.1,27075.787693879999999956
38,20180413120415,850954.438,27075.787693879999999956
39,20180413120416,850956.438,27075.787693879999999956
40,20180413120417,850954.438,27075.787693879999999956
41,20180413120419,849473.29,27075.787693879999999956
42,20180413120420,849399.0,27075.787693879999999956
43,20180413120423,849306.01,27075.787693879999999956
44,20180413120424,849306.01,27075.787693879999999956
45,20180413120425,849297.0,27075.787693879999999956
46,20180413120426,849298.1,27075.787693879999999956
47,20180413120427,848297.0,27075.787693879999999956
48,20180413120429,848301.0,27075.787693879999999956
49,20180413120431,848304.0,27075.787693879999999956
50,20180413120432,848305.0,27075.787693879999999956
51,20180413120434,848309.02,27075.787693879999999956
52,20180413120436,848316.1,27075.787693879999999956
53,20180413120438,848324.1,27075.787693879999999956
54,20180413120440,848345.14,27075.787693879999999956
55,20180413120442,848347.1,27075.787693879999999956
56,20180413120444,848351.1,27075.787693879999999956
57,20180413120445,848353.11,27075.787693879999999956
58,20180413120446,847789.0,27075.787693879999999956
59,20180413120448,847792.0,27075.787693879999999956
60,20180413120449,847794.0,27075.787693879999999956
61,20180413120450,847796.0,27075.787693879999999956
62,20180413120451,847796.0,27075.787693879999999956
63,20180413120453,846440.0,27075.787693879999999956
64,20180413120455,847802.0,27075.787693879999999956
65,20180413120456,847802.0,27075.787693879999999956
66,20180413120458,847803.0,27075.787693879999999956
67,20180413120459,846406.29,27075.787693879999999956
68,20180413120501,846407.51,27075.787693879999999956
69,20180413120503,846407.39,27075.787693879999999956
70,20180413120506,846408.39,27075.787693879999999956
71,20180413120507,846426.0,27075.787693879999999956
72,20180413120508,846404.6305,27075.787693879999999956
73,20180413120510,845475.01,27075.787693879999999956
74,20180413120511,846407.6,27075.787693879999999956
75,20180413120512,847260.0,27075.787693879999999956
76,20180413120514,845475.0,27075.787693879999999956
77,20180413120515,845479.01,27075.787693879999999956
78,20180413120516,845479.01,27075.787693879999999956
79,20180413120517,845481.0,27075.787693879999999956
80,20180413120518,845483.0,27075.787693879999999956
81,20180413120519,845485.0,27075.787693879999999956
82,20180413120521,846453.0,27075.787693879999999956
83,20180413120522,846453.0,27075.787693879999999956
84,20180413120525,845494.1,27075.787693879999999956
85,20180413120526,845497.0,27075.787693879999999956
86,20180413120527,845498.1,27075.787693879999999956
87,20180413120528,845501.1,27075.787693879999999956
88,20180413120530,849779.0,27075.787693879999999956
89,20180413120532,846151.95,27075.787693879999999956
90,20180413120534,846153.938,27075.787693879999999956
91,20180413120535,846155.938,27075.787693879999999956
92,20180413120537,846545.88,27075.787693879999999956
93,20180413120539,846846.0,27075.787693879999999956
94,20180413120541,846552.0,27075.787693879999999956
95,20180413120542,846553.0,27075.787693879999999956
96,20180413120543,846546.9,27075.787693879999999956
97,20180413120545,846548.92,27075.787693879999999956
98,20180413120546,846548.92,27075.787693879999999956
99,20180413120547,846549.92,27075.787693879999999956
100,20180413120549,846550.94,27075.787693879999999956
101,20180413120551,846436.0,27075.787693879999999956
102,20180413120552,846438.02,27075.787693879999999956
