,0,1
0,20180227235640,1147006.0
1,20180227235641,1147005.0
2,20180227235643,1147005.0
3,20180227235645,1147005.0
4,20180227235647,1147005.0
5,20180227235648,1147133.0
6,20180227235651,1147005.0
7,20180227235653,1147005.0
8,20180227235654,1147005.0
9,20180227235655,1147005.0
10,20180227235656,1147005.0
11,20180227235659,1147005.0
12,20180227235700,1147005.0
13,20180227235702,1147005.0
14,20180227235704,1147122.0
15,20180227235706,1147122.0
16,20180227235708,1147005.0
17,20180227235709,1147005.0
18,20180227235711,1147015.0
19,20180227235713,1147020.0
20,20180227235716,1147025.0
21,20180227235717,1147100.0
22,20180227235718,1147122.0
23,20180227235719,1147122.0
24,20180227235721,1147105.0
25,20180227235722,1147105.0
26,20180227235723,1147105.0
27,20180227235724,1147100.0
28,20180227235726,1147106.0
29,20180227235728,1147005.0
30,20180227235730,1147025.0
31,20180227235732,1147024.0
32,20180227235735,1147005.0
33,20180227235737,1147005.0
34,20180227235739,1147019.0
35,20180227235741,1147019.0
36,20180227235743,1147019.0
37,20180227235745,1147005.0
38,20180227235748,1147010.0
39,20180227235750,1147010.0
40,20180227235751,1147000.0
41,20180227235752,1146999.0
42,20180227235754,1146997.0
43,20180227235757,1146995.0
44,20180227235758,1146995.0
45,20180227235800,1146995.0
46,20180227235802,1146995.0
47,20180227235804,1146500.0
48,20180227235806,1146500.0
49,20180227235807,1146500.0
50,20180227235809,1146500.0
51,20180227235810,1146500.0
52,20180227235812,1146500.0
53,20180227235814,1146500.0
54,20180227235815,1146500.0
55,20180227235818,1146500.0
56,20180227235819,1146881.0
57,20180227235820,1146881.0
58,20180227235823,1146881.0
59,20180227235824,1146881.0
60,20180227235825,1146881.0
61,20180227235828,1146819.0
62,20180227235830,1146819.0
63,20180227235831,1146819.0
64,20180227235834,1146794.0
65,20180227235835,1146794.0
66,20180227235836,1146500.0
67,20180227235839,1145689.0
68,20180227235841,1145689.0
69,20180227235842,1145689.0
70,20180227235844,1145689.0
71,20180227235846,1145689.0
72,20180227235847,1145689.0
73,20180227235850,1145689.0
74,20180227235851,1145689.0
75,20180227235854,1145689.0
76,20180227235856,1146518.0
77,20180227235857,1146518.0
78,20180227235900,1145709.0
79,20180227235902,1145709.0
80,20180227235904,1145709.0
81,20180227235906,1146500.0
82,20180227235908,1146500.0
83,20180227235910,1146287.0
84,20180227235912,1146611.0
85,20180227235914,1146611.0
86,20180227235916,1146611.0
87,20180227235917,1145556.0
88,20180227235919,1145555.0
89,20180227235920,1145555.0
90,20180227235922,1145555.0
91,20180227235924,1145462.0
92,20180227235925,1145462.0
93,20180227235928,1145710.0
94,20180227235930,1145170.0
95,20180227235932,1145024.0
96,20180227235933,1145171.0
97,20180227235936,1145171.0
98,20180227235938,1145171.0
99,20180227235939,1146447.0
100,20180227235941,1146447.0
101,20180227235944,1146447.0
102,20180227235945,1145171.0
103,20180227235947,1145171.0
104,20180227235949,1145171.0
105,20180227235950,1145171.0
106,20180227235952,1145171.0
107,20180227235953,1145171.0
108,20180227235955,1145171.0
109,20180227235957,1146381.0
110,20180228000000,1145556.0
111,20180228000001,1146361.0
112,20180228000004,1146361.0
113,20180228000005,1146361.0
114,20180228000007,1146361.0
115,20180228000009,1146361.0
116,20180228000011,1145200.0
117,20180228000013,1146337.0
118,20180228000016,1146336.0
119,20180228000018,1146336.0
120,20180228000020,1146332.0
121,20180228000021,1146332.0
122,20180228000023,1146330.0
123,20180228000025,1146310.0
124,20180228000027,1146363.0
125,20180228000029,1146368.0
126,20180228000031,1146368.0
127,20180228000033,1147000.0
128,20180228000035,1147000.0
129,20180228000038,1146619.0
130,20180228000041,1147000.0
131,20180228000043,1146364.0
132,20180228000046,1146987.0
133,20180228000048,1146986.0
134,20180228000050,1146986.0
135,20180228000051,1147000.0
136,20180228000053,1146520.0
137,20180228000055,1146501.0
138,20180228000056,1146987.0
139,20180228000058,1146987.0
140,20180228000059,1146995.0
141,20180228000101,1146993.0
142,20180228000103,1146993.0
143,20180228000106,1146500.0
144,20180228000108,1146500.0
145,20180228000111,1146364.0
146,20180228000113,1146364.0
147,20180228000115,1146363.0
148,20180228000117,1146363.0
149,20180228000119,1146500.0
150,20180228000120,1146500.0
151,20180228000123,1146500.0
152,20180228000125,1146928.0
153,20180228000127,1146907.0
154,20180228000130,1146907.0
155,20180228000131,1146907.0
156,20180228000134,1146906.0
157,20180228000135,1146983.0
158,20180228000138,1146983.0
159,20180228000140,1146861.0
160,20180228000142,1146860.0
161,20180228000145,1146860.0
162,20180228000147,1146860.0
163,20180228000148,1146860.0
164,20180228000150,1146520.0
165,20180228000152,1146520.0
166,20180228000154,1146520.0
167,20180228000156,1146520.0
168,20180228000158,1146525.0
169,20180228000200,1146511.0
170,20180228000202,1146338.0
171,20180228000205,1146508.0
172,20180228000207,1145500.0
173,20180228000209,1145500.0
174,20180228000210,1145500.0
175,20180228000212,1145494.0
176,20180228000214,1145499.0
177,20180228000216,1145012.0
178,20180228000218,1145012.0
179,20180228000220,1145498.0
180,20180228000222,1144352.0
181,20180228000224,1145000.0
182,20180228000226,1143990.0
183,20180228000228,1143600.0
184,20180228000230,1142388.0
185,20180228000233,1142320.0
186,20180228000234,1143599.0
187,20180228000237,1143600.0
188,20180228000239,1143599.0
189,20180228000241,1142330.0
190,20180228000243,1142330.0
191,20180228000245,1142330.0
192,20180228000247,1142012.0
193,20180228000250,1142012.0
194,20180228000251,1142012.0
195,20180228000254,1142012.0
196,20180228000256,1142000.0
197,20180228000259,1142012.0
198,20180228000301,1141024.0
199,20180228000303,1141288.0
200,20180228000306,1140611.0
201,20180228000307,1140611.0
202,20180228000310,1141000.0
203,20180228000312,1141000.0
204,20180228000314,1140610.0
205,20180228000317,1140610.0
206,20180228000319,1142000.0
207,20180228000322,1140610.0
208,20180228000323,1140610.0
209,20180228000326,1140610.0
210,20180228000328,1140620.0
211,20180228000330,1142000.0
212,20180228000332,1141800.0
213,20180228000333,1141000.0
214,20180228000336,1140610.0
215,20180228000339,1140610.0
216,20180228000341,1140651.0
217,20180228000342,1140995.0
218,20180228000345,1140610.0
219,20180228000348,1140610.0
220,20180228000350,1140610.0
221,20180228000352,1140610.0
222,20180228000355,1140615.0
223,20180228000358,1141000.0
224,20180228000401,1140395.0
225,20180228000403,1140000.0
226,20180228000404,1139560.0
227,20180228000407,1140000.0
228,20180228000409,1140000.0
229,20180228000411,1139560.0
230,20180228000412,1139560.0
231,20180228000414,1139560.0
232,20180228000417,1139560.0
233,20180228000420,1139280.0
234,20180228000423,1139280.0
235,20180228000426,1139280.0
236,20180228000428,1138000.0
237,20180228000430,1138000.0
238,20180228000432,1138000.0
239,20180228000435,1139280.0
240,20180228000438,1135031.0
241,20180228000441,1135726.0
242,20180228000444,1135560.0
243,20180228000446,1136014.0
244,20180228000449,1135730.0
245,20180228000452,1136014.0
246,20180228000454,1135739.0
247,20180228000456,1136166.0
248,20180228000458,1138000.0
249,20180228000501,1138000.0
250,20180228000502,1138000.0
251,20180228000504,1135735.0
252,20180228000506,1137810.0
253,20180228000508,1136186.0
254,20180228000510,1136738.0
255,20180228000512,1136168.0
256,20180228000514,1136186.0
257,20180228000516,1136979.0
258,20180228000518,1136980.0
259,20180228000521,1136189.0
260,20180228000524,1136505.0
261,20180228000526,1136226.0
262,20180228000529,1136733.0
263,20180228000532,1136612.0
264,20180228000534,1136612.0
265,20180228000537,1136738.0
266,20180228000540,1137457.0
267,20180228000543,1136322.0
268,20180228000546,1136639.0
269,20180228000547,1136639.0
270,20180228000550,1136754.0
271,20180228000552,1136979.0
272,20180228000554,1137000.0
273,20180228000556,1137286.0
274,20180228000558,1137287.0
275,20180228000600,1137731.0
276,20180228000602,1137306.0
277,20180228000605,1137731.0
278,20180228000607,1138000.0
279,20180228000610,1138000.0
280,20180228000613,1138000.0
281,20180228000616,1138000.0
282,20180228000618,1138000.0
283,20180228000621,1138020.0
284,20180228000623,1138793.0
285,20180228000626,1138960.0
286,20180228000628,1138793.0
287,20180228000630,1138800.0
288,20180228000633,1139000.0
289,20180228000635,1139000.0
290,20180228000637,1139000.0
291,20180228000641,1139260.0
292,20180228000644,1139005.0
293,20180228000647,1139260.0
294,20180228000650,1139194.0
295,20180228000652,1139000.0
296,20180228000654,1139200.0
297,20180228000656,1139260.0
298,20180228000658,1139025.0
299,20180228000700,1139025.0
300,20180228000703,1139250.0
301,20180228000706,1139194.0
302,20180228000709,1138537.0
303,20180228000712,1138537.0
304,20180228000715,1138000.0
305,20180228000718,1138000.0
306,20180228000721,1138000.0
307,20180228000723,1138000.0
308,20180228000726,1138000.0
309,20180228000729,1138511.0
310,20180228000733,1138000.0
311,20180228000735,1138000.0
312,20180228000738,1137732.0
313,20180228000740,1137733.0
314,20180228000742,1137731.0
315,20180228000744,1138000.0
316,20180228000746,1137327.0
317,20180228000750,1137328.0
318,20180228000753,1137292.0
319,20180228000756,1135000.0
320,20180228000758,1135001.0
321,20180228000801,1135000.0
322,20180228000804,1136899.0
323,20180228000807,1134991.0
324,20180228000809,1135001.0
325,20180228000812,1136001.0
326,20180228000814,1132000.0
327,20180228000816,1134900.0
328,20180228000819,1134991.0
329,20180228000821,1133165.0
330,20180228000824,1131744.0
331,20180228000827,1134869.0
332,20180228000830,1132600.0
333,20180228000833,1132591.0
334,20180228000835,1132011.0
335,20180228000838,1132590.0
336,20180228000841,1132014.0
337,20180228000844,1132014.0
338,20180228000846,1131353.0
339,20180228000848,1132206.0
340,20180228000850,1132590.0
341,20180228000852,1132590.0
342,20180228000854,1132590.0
343,20180228000856,1132589.0
344,20180228000859,1131453.0
345,20180228000901,1132008.0
346,20180228000903,1132000.0
347,20180228000906,1132000.0
348,20180228000908,1132000.0
349,20180228000911,1131458.0
350,20180228000913,1131999.0
351,20180228000916,1131459.0
352,20180228000919,1131998.0
353,20180228000922,1131987.0
354,20180228000925,1132590.0
355,20180228000928,1132008.0
356,20180228000931,1132016.0
357,20180228000934,1133482.0
358,20180228000937,1133461.0
359,20180228000940,1133297.0
360,20180228000943,1132590.0
361,20180228000947,1133000.0
362,20180228000949,1133256.0
363,20180228000952,1133235.0
364,20180228000954,1133256.0
365,20180228000958,1133504.0
366,20180228001000,1133504.0
367,20180228001002,1133504.0
368,20180228001004,1133503.0
369,20180228001008,1133482.0
370,20180228001010,1133503.0
371,20180228001012,1133333.0
372,20180228001016,1133724.0
373,20180228001019,1133736.0
374,20180228001022,1133999.0
375,20180228001024,1134000.0
376,20180228001027,1134420.0
377,20180228001030,1134999.0
378,20180228001033,1134877.0
379,20180228001036,1135019.0
380,20180228001038,1135104.0
381,20180228001041,1135460.0
382,20180228001044,1135460.0
383,20180228001046,1135767.0
384,20180228001050,1135767.0
385,20180228001053,1136000.0
386,20180228001055,1135767.0
387,20180228001058,1135980.0
388,20180228001100,1135772.0
389,20180228001102,1135772.0
390,20180228001105,1135979.0
391,20180228001108,1135979.0
392,20180228001111,1136000.0
393,20180228001113,1135978.0
394,20180228001116,1135999.0
395,20180228001119,1136000.0
396,20180228001122,1136000.0
397,20180228001124,1136000.0
398,20180228001128,1136088.0
399,20180228001130,1136088.0
400,20180228001132,1136000.0
401,20180228001136,1136088.0
402,20180228001138,1136088.0
403,20180228001141,1136088.0
404,20180228001144,1136088.0
405,20180228001146,1135770.0
406,20180228001148,1135767.0
407,20180228001152,1136250.0
408,20180228001154,1136089.0
409,20180228001157,1136089.0
410,20180228001200,1136090.0
411,20180228001203,1136088.0
412,20180228001207,1136088.0
413,20180228001209,1136089.0
414,20180228001213,1136088.0
415,20180228001215,1136090.0
416,20180228001218,1136089.0
417,20180228001221,1136250.0
418,20180228001223,1136501.0
419,20180228001226,1136091.0
420,20180228001228,1136093.0
421,20180228001232,1136491.0
422,20180228001234,1136103.0
423,20180228001238,1136098.0
424,20180228001240,1136519.0
425,20180228001244,1136101.0
426,20180228001247,1136101.0
427,20180228001251,1136520.0
428,20180228001254,1136520.0
429,20180228001257,1136515.0
430,20180228001259,1136521.0
431,20180228001303,1136651.0
432,20180228001306,1136657.0
433,20180228001309,1136146.0
434,20180228001312,1136651.0
435,20180228001315,1136096.0
436,20180228001319,1136096.0
437,20180228001322,1136506.0
438,20180228001325,1136637.0
439,20180228001327,1136636.0
440,20180228001331,1136670.0
441,20180228001333,1137000.0
442,20180228001336,1137000.0
443,20180228001339,1136949.0
444,20180228001343,1136949.0
445,20180228001347,1137935.0
446,20180228001349,1137934.0
447,20180228001353,1137913.0
448,20180228001355,1137299.0
449,20180228001358,1137963.0
450,20180228001401,1138000.0
451,20180228001404,1138013.0
452,20180228001408,1138915.0
453,20180228001411,1139014.0
454,20180228001414,1138001.0
455,20180228001417,1138805.0
456,20180228001421,1138500.0
457,20180228001423,1138805.0
458,20180228001427,1138034.0
459,20180228001431,1138034.0
460,20180228001434,1138800.0
461,20180228001437,1137940.0
462,20180228001440,1138806.0
463,20180228001443,1138506.0
464,20180228001446,1138061.0
465,20180228001449,1138413.0
466,20180228001452,1138534.0
467,20180228001454,1138533.0
468,20180228001457,1138536.0
469,20180228001500,1138500.0
470,20180228001504,1138500.0
471,20180228001507,1138536.0
472,20180228001510,1136947.0
473,20180228001514,1136490.0
