,0,1
0,20180301101516,1107776.0
1,20180301101518,1107989.0
2,20180301101519,1107473.0
3,20180301101520,1107473.0
4,20180301101522,1107986.0
5,20180301101524,1107473.0
6,20180301101526,1107473.0
7,20180301101527,1107473.0
8,20180301101529,1107324.0
9,20180301101531,1107101.0
10,20180301101532,1106698.0
11,20180301101533,1106698.0
12,20180301101535,1106160.0
13,20180301101536,1106697.0
14,20180301101537,1106104.0
15,20180301101538,1106798.0
16,20180301101539,1106798.0
17,20180301101541,1106799.0
18,20180301101542,1107081.0
19,20180301101544,1107382.0
20,20180301101546,1107383.0
21,20180301101547,1107383.0
22,20180301101549,1107832.0
23,20180301101551,1106802.0
24,20180301101553,1106802.0
25,20180301101555,1106803.0
26,20180301101558,1106803.0
27,20180301101559,1107000.0
28,20180301101600,1107000.0
29,20180301101602,1107000.0
30,20180301101603,1107000.0
31,20180301101605,1107319.0
32,20180301101608,1107319.0
33,20180301101609,1107319.0
34,20180301101611,1108091.0
35,20180301101612,1107944.0
36,20180301101614,1107960.0
37,20180301101615,1108000.0
38,20180301101617,1108101.0
39,20180301101619,1109010.0
40,20180301101622,1108109.0
41,20180301101623,1108806.0
42,20180301101625,1108806.0
43,20180301101626,1108806.0
44,20180301101628,1108806.0
45,20180301101629,1108706.0
46,20180301101630,1108127.0
47,20180301101633,1108128.0
48,20180301101634,1108128.0
49,20180301101636,1108131.0
50,20180301101637,1108131.0
51,20180301101639,1108131.0
52,20180301101640,1108104.0
53,20180301101643,1108135.0
54,20180301101645,1108135.0
55,20180301101646,1108150.0
56,20180301101647,1108150.0
57,20180301101648,1108150.0
58,20180301101649,1108150.0
59,20180301101651,1108143.0
60,20180301101653,1108143.0
61,20180301101655,1108150.0
62,20180301101657,1108150.0
63,20180301101658,1108987.0
64,20180301101659,1108987.0
65,20180301101700,1108987.0
66,20180301101701,1108987.0
67,20180301101703,1108301.0
68,20180301101704,1108307.0
69,20180301101706,1108300.0
70,20180301101707,1108984.0
71,20180301101709,1108300.0
72,20180301101711,1108300.0
73,20180301101713,1108974.0
74,20180301101715,1108300.0
75,20180301101717,1108300.0
76,20180301101719,1108300.0
77,20180301101722,1108300.0
78,20180301101723,1108963.0
79,20180301101725,1108963.0
80,20180301101726,1108971.0
81,20180301101727,1108300.0
82,20180301101730,1108302.0
83,20180301101732,1108303.0
84,20180301101733,1108803.0
85,20180301101735,1108801.0
86,20180301101737,1108802.0
87,20180301101740,1108802.0
88,20180301101741,1108804.0
89,20180301101742,1108970.0
90,20180301101743,1109070.0
91,20180301101745,1108709.0
92,20180301101747,1109072.0
93,20180301101749,1109474.0
94,20180301101751,1109424.0
95,20180301101753,1109525.0
96,20180301101755,1109576.0
97,20180301101756,1109577.0
98,20180301101758,1109628.0
99,20180301101759,1109628.0
100,20180301101802,1109560.0
101,20180301101803,1109402.0
102,20180301101804,1109402.0
103,20180301101806,1109404.0
104,20180301101807,1109404.0
105,20180301101808,1109559.0
106,20180301101810,1109407.0
107,20180301101812,1109207.0
108,20180301101813,1109402.0
109,20180301101815,1109077.0
110,20180301101817,1108977.0
111,20180301101819,1109202.0
112,20180301101820,1109202.0
113,20180301101821,1108974.0
114,20180301101823,1108980.0
115,20180301101825,1109559.0
116,20180301101827,1108977.0
117,20180301101829,1108977.0
118,20180301101831,1110264.0
119,20180301101832,1108987.0
120,20180301101833,1108987.0
121,20180301101836,1108987.0
122,20180301101838,1110259.0
123,20180301101840,1110259.0
124,20180301101842,1109406.0
125,20180301101843,1109406.0
126,20180301101844,1109406.0
127,20180301101846,1108987.0
128,20180301101847,1108987.0
129,20180301101849,1108987.0
130,20180301101851,1108987.0
131,20180301101853,1110247.0
132,20180301101855,1110244.0
133,20180301101856,1110243.0
134,20180301101858,1108983.0
135,20180301101859,1108979.0
136,20180301101900,1108979.0
137,20180301101902,1108978.0
138,20180301101904,1108980.0
139,20180301101907,1109580.0
140,20180301101909,1109580.0
141,20180301101910,1109568.0
142,20180301101911,1109568.0
143,20180301101912,1109568.0
144,20180301101914,1108978.0
145,20180301101916,1109553.0
146,20180301101918,1109553.0
147,20180301101919,1109553.0
148,20180301101920,1109553.0
149,20180301101922,1108979.0
150,20180301101923,1108979.0
151,20180301101926,1108977.0
152,20180301101928,1108900.0
153,20180301101930,1109500.0
154,20180301101931,1109594.0
155,20180301101933,1110329.0
156,20180301101934,1110329.0
157,20180301101935,1110329.0
158,20180301101936,1110309.0
159,20180301101938,1109519.0
160,20180301101940,1111000.0
161,20180301101942,1110312.0
162,20180301101944,1110313.0
163,20180301101945,1110980.0
164,20180301101946,1110980.0
165,20180301101948,1110316.0
166,20180301101950,1110320.0
167,20180301101951,1110976.0
168,20180301101953,1110325.0
169,20180301101954,1110325.0
170,20180301101955,1110320.0
171,20180301101958,1110682.0
172,20180301102000,1110682.0
173,20180301102001,1110316.0
174,20180301102003,1110321.0
175,20180301102004,1110000.0
176,20180301102005,1110000.0
177,20180301102006,1109162.0
178,20180301102008,1109783.0
179,20180301102009,1109783.0
180,20180301102010,1109783.0
181,20180301102012,1109782.0
182,20180301102014,1110677.0
183,20180301102015,1110682.0
184,20180301102017,1110677.0
185,20180301102019,1110677.0
186,20180301102021,1110677.0
187,20180301102023,1110677.0
188,20180301102025,1110521.0
189,20180301102027,1110390.0
190,20180301102028,1110390.0
191,20180301102033,1111209.0
192,20180301102035,1110566.0
193,20180301102036,1110557.0
194,20180301102037,1110560.0
195,20180301102039,1109701.0
196,20180301102041,1110712.0
197,20180301102042,1110712.0
198,20180301102044,1111208.0
199,20180301102046,1111208.0
200,20180301102048,1110557.0
201,20180301102050,1110557.0
202,20180301102051,1111710.0
203,20180301102052,1111199.0
204,20180301102054,1110560.0
205,20180301102056,1110572.0
206,20180301102059,1110558.0
207,20180301102100,1110563.0
208,20180301102102,1110563.0
209,20180301102103,1110563.0
210,20180301102105,1110999.0
211,20180301102108,1110997.0
212,20180301102109,1110995.0
213,20180301102111,1110995.0
214,20180301102112,1110558.0
215,20180301102113,1110558.0
216,20180301102115,1110563.0
217,20180301102116,1110994.0
218,20180301102117,1110558.0
219,20180301102118,1110558.0
220,20180301102120,1110576.0
221,20180301102122,1110576.0
222,20180301102123,1110576.0
223,20180301102126,1110577.0
224,20180301102127,1110577.0
225,20180301102128,1110577.0
226,20180301102129,1110575.0
227,20180301102130,1110575.0
228,20180301102131,1110575.0
229,20180301102132,1110575.0
230,20180301102134,1110600.0
231,20180301102136,1110974.0
232,20180301102138,1110447.0
233,20180301102140,1110447.0
234,20180301102142,1110447.0
235,20180301102143,1110447.0
236,20180301102145,1110577.0
237,20180301102146,1110576.0
238,20180301102148,1110576.0
239,20180301102150,1110576.0
240,20180301102152,1110576.0
241,20180301102154,1110576.0
242,20180301102156,1110447.0
243,20180301102158,1110447.0
244,20180301102159,1110447.0
245,20180301102201,1110447.0
246,20180301102202,1110598.0
247,20180301102204,1110598.0
248,20180301102205,1110598.0
249,20180301102207,1110953.0
250,20180301102208,1110598.0
251,20180301102209,1110598.0
252,20180301102211,1110598.0
253,20180301102212,1110598.0
254,20180301102215,1110598.0
255,20180301102216,1110598.0
256,20180301102220,1111108.0
257,20180301102221,1111144.0
258,20180301102223,1111115.0
259,20180301102225,1111115.0
260,20180301102227,1111379.0
261,20180301102229,1111120.0
262,20180301102231,1111767.0
263,20180301102232,1111759.0
264,20180301102233,1111380.0
265,20180301102235,1111795.0
266,20180301102236,1111385.0
267,20180301102238,1111385.0
268,20180301102240,1111419.0
269,20180301102241,1111420.0
270,20180301102242,1111418.0
271,20180301102244,1111284.0
272,20180301102245,1111120.0
273,20180301102247,1111300.0
274,20180301102248,1111300.0
275,20180301102250,1110601.0
276,20180301102253,1111304.0
277,20180301102254,1111304.0
278,20180301102255,1111304.0
279,20180301102257,1110601.0
280,20180301102259,1111120.0
281,20180301102301,1110606.0
282,20180301102302,1111000.0
283,20180301102304,1110607.0
284,20180301102306,1110607.0
285,20180301102308,1111417.0
286,20180301102311,1111417.0
287,20180301102312,1110605.0
288,20180301102313,1110605.0
289,20180301102314,1110605.0
290,20180301102316,1110601.0
291,20180301102318,1110601.0
292,20180301102320,1111120.0
293,20180301102325,1111120.0
294,20180301102326,1111128.0
295,20180301102328,1111392.0
296,20180301102330,1111392.0
297,20180301102331,1111389.0
298,20180301102332,1111600.0
299,20180301102334,1111558.0
300,20180301102337,1111867.0
301,20180301102338,1110614.0
302,20180301102339,1112091.0
303,20180301102342,1112500.0
304,20180301102344,1112114.0
305,20180301102346,1112115.0
306,20180301102348,1112115.0
307,20180301102350,1112115.0
308,20180301102351,1112118.0
309,20180301102353,1112118.0
310,20180301102355,1112366.0
311,20180301102356,1112366.0
312,20180301102358,1112367.0
313,20180301102400,1112367.0
314,20180301102402,1112372.0
315,20180301102403,1112372.0
316,20180301102404,1112369.0
317,20180301102406,1112369.0
318,20180301102407,1112369.0
319,20180301102409,1112374.0
320,20180301102411,1112374.0
321,20180301102413,1112374.0
322,20180301102414,1112374.0
323,20180301102415,1112374.0
324,20180301102417,1112374.0
325,20180301102419,1112370.0
326,20180301102421,1112370.0
327,20180301102422,1112792.0
328,20180301102425,1112792.0
329,20180301102426,1112792.0
330,20180301102427,1112796.0
331,20180301102429,1112801.0
332,20180301102431,1112795.0
333,20180301102433,1112792.0
334,20180301102435,1112792.0
335,20180301102436,1112794.0
336,20180301102437,1113000.0
337,20180301102438,1113002.0
338,20180301102440,1113104.0
339,20180301102441,1113107.0
340,20180301102443,1113107.0
341,20180301102444,1113107.0
342,20180301102446,1113093.0
343,20180301102448,1113194.0
344,20180301102450,1113194.0
345,20180301102451,1113196.0
346,20180301102452,1113576.0
347,20180301102453,1113196.0
348,20180301102455,1113198.0
349,20180301102458,1113198.0
350,20180301102500,1113296.0
351,20180301102501,1113475.0
352,20180301102503,1113475.0
353,20180301102505,1113874.0
354,20180301102509,1114100.0
355,20180301102511,1114101.0
356,20180301102513,1113980.0
357,20180301102514,1114060.0
358,20180301102516,1114060.0
359,20180301102517,1114060.0
360,20180301102518,1114383.0
361,20180301102520,1114384.0
362,20180301102521,1114384.0
363,20180301102522,1114446.0
364,20180301102525,1113912.0
365,20180301102526,1113987.0
366,20180301102527,1115000.0
367,20180301102528,1114456.0
368,20180301102529,1115100.0
369,20180301102530,1115101.0
370,20180301102531,1115236.0
371,20180301102533,1115101.0
372,20180301102534,1114457.0
373,20180301102537,1115103.0
374,20180301102539,1114449.0
375,20180301102541,1114451.0
376,20180301102543,1114316.0
377,20180301102544,1115099.0
378,20180301102545,1114601.0
379,20180301102548,1114310.0
380,20180301102549,1114450.0
381,20180301102551,1114066.0
382,20180301102552,1114065.0
383,20180301102553,1114236.0
384,20180301102554,1114065.0
385,20180301102555,1114065.0
386,20180301102556,1114065.0
387,20180301102557,1114065.0
388,20180301102559,1114067.0
389,20180301102600,1114232.0
390,20180301102602,1114484.0
391,20180301102603,1114067.0
392,20180301102604,1114066.0
393,20180301102605,1114482.0
394,20180301102607,1114071.0
395,20180301102609,1114066.0
396,20180301102611,1114310.0
397,20180301102614,1113541.0
398,20180301102615,1113541.0
399,20180301102616,1113541.0
400,20180301102618,1113541.0
401,20180301102620,1113440.0
402,20180301102622,1112710.0
403,20180301102623,1112710.0
404,20180301102625,1112711.0
405,20180301102626,1113198.0
406,20180301102629,1113198.0
407,20180301102631,1113198.0
408,20180301102633,1113196.0
409,20180301102634,1113196.0
410,20180301102635,1113000.0
411,20180301102637,1113000.0
412,20180301102640,1113000.0
413,20180301102641,1113014.0
414,20180301102643,1113194.0
415,20180301102645,1113196.0
416,20180301102647,1112711.0
417,20180301102649,1113197.0
418,20180301102650,1113197.0
419,20180301102651,1113197.0
420,20180301102653,1112711.0
421,20180301102654,1112711.0
422,20180301102656,1113197.0
423,20180301102657,1113197.0
424,20180301102659,1113000.0
425,20180301102701,1113197.0
426,20180301102703,1112604.0
427,20180301102704,1112604.0
428,20180301102706,1113000.0
429,20180301102707,1113000.0
430,20180301102708,1113015.0
431,20180301102710,1113016.0
432,20180301102712,1113198.0
433,20180301102714,1113021.0
434,20180301102716,1113022.0
435,20180301102718,1113023.0
436,20180301102719,1113023.0
437,20180301102721,1113023.0
438,20180301102723,1113427.0
439,20180301102724,1113427.0
440,20180301102725,1113428.0
441,20180301102727,1114055.0
442,20180301102728,1113427.0
443,20180301102729,1113289.0
444,20180301102731,1113289.0
445,20180301102733,1113293.0
446,20180301102735,1113294.0
447,20180301102736,1113021.0
448,20180301102739,1113021.0
449,20180301102741,1113021.0
450,20180301102742,1112880.0
451,20180301102744,1112848.0
452,20180301102746,1112882.0
453,20180301102748,1112887.0
454,20180301102749,1112887.0
455,20180301102752,1114065.0
456,20180301102753,1114074.0
457,20180301102754,1112625.0
458,20180301102755,1112625.0
459,20180301102757,1113284.0
460,20180301102759,1112616.0
461,20180301102800,1112616.0
462,20180301102801,1112616.0
463,20180301102802,1112616.0
464,20180301102803,1112616.0
465,20180301102804,1112616.0
466,20180301102805,1112810.0
467,20180301102807,1112616.0
468,20180301102809,1112616.0
469,20180301102811,1112769.0
470,20180301102812,1112616.0
471,20180301102814,1112616.0
472,20180301102816,1112754.0
473,20180301102819,1112754.0
474,20180301102820,1112754.0
475,20180301102821,1112617.0
476,20180301102823,1112501.0
477,20180301102825,1112501.0
478,20180301102826,1112271.0
479,20180301102828,1112272.0
480,20180301102830,1112271.0
481,20180301102832,1110870.0
482,20180301102833,1111841.0
483,20180301102835,1111841.0
484,20180301102837,1111841.0
485,20180301102839,1111851.0
486,20180301102842,1111841.0
487,20180301102844,1111841.0
488,20180301102845,1111841.0
489,20180301102847,1111841.0
490,20180301102848,1111841.0
491,20180301102849,1111841.0
492,20180301102851,1111841.0
493,20180301102853,1110872.0
494,20180301102855,1110872.0
495,20180301102856,1110872.0
496,20180301102858,1110872.0
497,20180301102859,1111770.0
498,20180301102901,1111770.0
499,20180301102902,1111904.0
500,20180301102903,1111904.0
501,20180301102905,1111907.0
502,20180301102907,1112303.0
503,20180301102908,1112405.0
504,20180301102910,1112405.0
505,20180301102911,1112405.0
506,20180301102912,1112584.0
507,20180301102914,1112584.0
508,20180301102915,1112584.0
509,20180301102917,1112405.0
510,20180301102918,1112405.0
511,20180301102920,1112413.0
512,20180301102923,1112571.0
513,20180301102924,1112571.0
514,20180301102926,1112469.0
515,20180301102927,1112570.0
516,20180301102928,1112803.0
517,20180301102931,1113000.0
518,20180301102933,1113000.0
519,20180301102934,1113000.0
520,20180301102935,1112705.0
521,20180301102936,1112705.0
522,20180301102938,1112705.0
523,20180301102939,1112800.0
524,20180301102940,1112790.0
525,20180301102941,1112708.0
526,20180301102943,1112708.0
527,20180301102944,1112412.0
528,20180301102947,1112674.0
529,20180301102949,1112674.0
530,20180301102951,1112674.0
531,20180301102952,1112674.0
532,20180301102954,1112674.0
533,20180301102955,1112674.0
534,20180301102957,1112065.0
535,20180301102959,1112048.0
536,20180301103002,1112048.0
537,20180301103003,1112048.0
538,20180301103004,1111758.0
539,20180301103006,1111758.0
540,20180301103007,1111758.0
541,20180301103009,1112000.0
542,20180301103011,1112000.0
543,20180301103012,1112429.0
544,20180301103014,1111760.0
545,20180301103015,1111760.0
546,20180301103018,1112292.0
547,20180301103020,1111758.0
548,20180301103022,1111111.0
549,20180301103023,1111016.0
550,20180301103024,1111016.0
551,20180301103025,1112285.0
552,20180301103028,1111800.0
553,20180301103029,1111801.0
554,20180301103030,1111801.0
555,20180301103031,1111801.0
556,20180301103033,1111800.0
557,20180301103034,1111801.0
558,20180301103036,1111800.0
559,20180301103037,1111800.0
560,20180301103038,1111800.0
561,20180301103039,1112195.0
562,20180301103042,1111800.0
563,20180301103043,1112162.0
564,20180301103045,1112162.0
565,20180301103046,1112162.0
566,20180301103048,1111800.0
567,20180301103050,1111800.0
568,20180301103051,1111800.0
569,20180301103054,1111501.0
570,20180301103055,1111501.0
571,20180301103057,1111501.0
572,20180301103058,1111501.0
573,20180301103100,1111511.0
574,20180301103102,1111505.0
575,20180301103104,1112108.0
576,20180301103106,1112108.0
577,20180301103108,1112108.0
578,20180301103109,1111501.0
579,20180301103110,1111501.0
580,20180301103112,1111501.0
581,20180301103114,1111501.0
