,0,1,2
0,20180303003348,1149500.0,17191.32005114
1,20180303003350,1150385.0,17191.14155114
2,20180303003352,1150385.0,17191.13385114
3,20180303003354,1150385.0,17191.13385114
4,20180303003356,1150385.0,17191.13385114
5,20180303003358,1148989.0,17191.51785114
6,20180303003359,1148989.0,17191.51785114
7,20180303003402,1150291.0,17191.51685114
8,20180303003404,1150292.0,17191.57685114
9,20180303003405,1149180.0,17191.57885114
10,20180303003407,1150289.0,17191.49335114
11,20180303003410,1150288.0,17190.83535114
12,20180303003412,1150284.0,17190.93535114
13,20180303003414,1150284.0,17190.93535114
14,20180303003416,1150284.0,17190.93535114
15,20180303003419,1150277.0,17190.97535114
16,20180303003420,1149170.0,17190.98734994
17,20180303003421,1150275.0,17190.98834994
18,20180303003423,1150275.0,17190.98834994
19,20180303003425,1149720.0,17191.18832994
20,20180303003427,1149720.0,17191.18834994
21,20180303003428,1149046.0,17191.18034994
22,20180303003430,1148891.0,17191.18534994
23,20180303003431,1149716.0,17191.18634994
24,20180303003433,1149716.0,17191.18634994
25,20180303003435,1149716.0,17191.18154994
26,20180303003437,1149716.0,17191.18154994
27,20180303003440,1149716.0,17191.17154994
28,20180303003441,1149716.0,17191.17154994
29,20180303003443,1149716.0,17191.16204994
30,20180303003444,1149695.0,17191.13604994
31,20180303003447,1149695.0,17191.13604994
32,20180303003449,1149695.0,17191.13604994
33,20180303003451,1149703.0,17191.17504994
34,20180303003453,1149713.0,17191.17904994
35,20180303003455,1149713.0,17191.19404994
36,20180303003457,1149715.0,17191.19804994
37,20180303003459,1149715.0,17190.89804994
38,20180303003502,1149715.0,17190.89804994
39,20180303003503,1149715.0,17190.86804994
40,20180303003504,1149715.0,17189.95694994
41,20180303003506,1150002.0,17189.65404994
42,20180303003509,1149705.0,17188.07024994
43,20180303003511,1149705.0,17188.07024994
44,20180303003514,1149996.0,17188.03522607
45,20180303003516,1149996.0,17188.03522607
46,20180303003518,1149702.0,17188.26322607
47,20180303003520,1149702.0,17188.26322607
48,20180303003521,1149702.0,17188.26022607
49,20180303003524,1149702.0,17188.26022607
50,20180303003525,1149702.0,17188.26022607
51,20180303003527,1149228.0,17188.27022607
52,20180303003530,1149228.0,17188.27022607
53,20180303003531,1149703.0,17188.88627249
54,20180303003532,1149705.0,17189.12782607
55,20180303003535,1149705.0,17189.12782607
56,20180303003537,1149705.0,17188.03982607
57,20180303003538,1149705.0,17188.03982607
58,20180303003540,1149705.0,17188.03982607
59,20180303003542,1149705.0,17188.03982607
60,20180303003544,1149705.0,17188.03982607
61,20180303003546,1149705.0,17187.42395168
62,20180303003547,1149242.0,17187.42580168
63,20180303003550,1149702.0,17187.69172982
64,20180303003551,1149702.0,17187.69172982
65,20180303003552,1149702.0,17187.59072982
66,20180303003554,1149702.0,17187.59172982
67,20180303003555,1149226.0,17185.89272982
68,20180303003557,1149983.0,17185.91272982
69,20180303003600,1149983.0,17185.80272982
70,20180303003603,1149258.0,17185.81372982
71,20180303003606,1149849.0,17189.36282493
72,20180303003608,1149260.0,17189.46182493
73,20180303003610,1149260.0,17189.46182493
74,20180303003612,1150003.0,17190.88267582
75,20180303003614,1150003.0,17190.88267582
76,20180303003617,1150003.0,17190.86267582
77,20180303003618,1150003.0,17190.86267582
78,20180303003621,1150003.0,17190.86267582
79,20180303003623,1150015.0,17191.28891283
80,20180303003624,1150015.0,17191.28891283
81,20180303003626,1150015.0,17191.28891283
82,20180303003627,1150020.0,17191.28991283
83,20180303003629,1150020.0,17191.28991283
84,20180303003630,1150020.0,17191.27491283
85,20180303003632,1150015.0,17191.28891283
86,20180303003634,1150022.0,17191.42209629
87,20180303003635,1150022.0,17191.32209629
88,20180303003637,1150022.0,17191.31209629
89,20180303003639,1150300.0,17191.42832537
90,20180303003642,1150385.0,17188.75161961
91,20180303003643,1150385.0,17188.80973415
92,20180303003645,1150385.0,17188.80973415
93,20180303003646,1150385.0,17188.80973415
94,20180303003647,1150385.0,17188.80973415
95,20180303003649,1150385.0,17186.25311048
96,20180303003650,1150385.0,17186.25311048
97,20180303003653,1150385.0,17185.25131048
98,20180303003654,1150385.0,17185.21131448
99,20180303003657,1150385.0,17182.78491848
100,20180303003659,1150015.0,17185.28291848
101,20180303003703,1150385.0,17183.46583048
102,20180303003704,1150385.0,17182.41661898
103,20180303003705,1150015.0,17182.42161898
104,20180303003707,1150015.0,17182.83137298
105,20180303003709,1150385.0,17182.92671085
106,20180303003711,1150385.0,17182.84670287
107,20180303003713,1150314.0,17183.56334574
108,20180303003715,1150314.0,17183.52334175
109,20180303003716,1150314.0,17183.45235636
110,20180303003719,1149710.0,17183.45733776
111,20180303003721,1149710.0,17183.43733377
112,20180303003723,1149710.0,17183.43733377
113,20180303003724,1149722.0,17183.44233377
114,20180303003727,1149722.0,17183.44133377
115,20180303003728,1149722.0,17183.44133377
116,20180303003731,1149722.0,17183.44133377
