,0,1
0,20180228095915,1147692.0
1,20180228095917,1147692.0
2,20180228095918,1147692.0
3,20180228095919,1147692.0
4,20180228095920,1147692.0
5,20180228095921,1147692.0
6,20180228095924,1147516.0
7,20180228095925,1147692.0
8,20180228095927,1147692.0
9,20180228095928,1147692.0
10,20180228095930,1147686.0
11,20180228095931,1147686.0
12,20180228095933,1147995.0
13,20180228095936,1147511.0
14,20180228095938,1147992.0
15,20180228095940,1147511.0
16,20180228095941,1147511.0
17,20180228095943,1147511.0
18,20180228095944,1147686.0
19,20180228095946,1147686.0
20,20180228095947,1147686.0
21,20180228095949,1147686.0
22,20180228095950,1147686.0
23,20180228095952,1147686.0
24,20180228095953,1147686.0
25,20180228095955,1147686.0
26,20180228095957,1147686.0
27,20180228100000,1147511.0
28,20180228100001,1147511.0
29,20180228100003,1147047.0
30,20180228100005,1147990.0
31,20180228100007,1147990.0
32,20180228100008,1147990.0
33,20180228100009,1147990.0
34,20180228100010,1147990.0
35,20180228100011,1147981.0
36,20180228100013,1147981.0
37,20180228100015,1147511.0
38,20180228100016,1147511.0
39,20180228100018,1147521.0
40,20180228100019,1147521.0
41,20180228100021,1147970.0
42,20180228100023,1147511.0
43,20180228100025,1147511.0
44,20180228100028,1147511.0
45,20180228100029,1147511.0
46,20180228100031,1147507.0
47,20180228100033,1147506.0
48,20180228100035,1147506.0
49,20180228100037,1147019.0
50,20180228100039,1147019.0
51,20180228100041,1147019.0
52,20180228100043,1147000.0
53,20180228100044,1146929.0
54,20180228100046,1146617.0
55,20180228100047,1146517.0
56,20180228100049,1147001.0
57,20180228100051,1146250.0
58,20180228100053,1146250.0
59,20180228100056,1146250.0
60,20180228100057,1145700.0
61,20180228100059,1146245.0
62,20180228100101,1145700.0
63,20180228100103,1145700.0
64,20180228100105,1145700.0
65,20180228100107,1145030.0
66,20180228100108,1146094.0
67,20180228100110,1146094.0
68,20180228100112,1146094.0
69,20180228100113,1146094.0
70,20180228100115,1146094.0
71,20180228100117,1146099.0
72,20180228100119,1146099.0
73,20180228100120,1146099.0
74,20180228100121,1145200.0
75,20180228100123,1147001.0
76,20180228100124,1147001.0
77,20180228100126,1147001.0
78,20180228100128,1147001.0
79,20180228100130,1146094.0
80,20180228100133,1146000.0
81,20180228100134,1146770.0
82,20180228100135,1146770.0
83,20180228100137,1146770.0
84,20180228100138,1146770.0
85,20180228100139,1146770.0
86,20180228100140,1146770.0
87,20180228100142,1146770.0
88,20180228100144,1146770.0
89,20180228100145,1146200.0
90,20180228100146,1146200.0
91,20180228100147,1146200.0
92,20180228100148,1146200.0
93,20180228100150,1145293.0
94,20180228100151,1145293.0
95,20180228100153,1145293.0
96,20180228100154,1145293.0
97,20180228100156,1146866.0
98,20180228100159,1146866.0
99,20180228100201,1146866.0
100,20180228100202,1146866.0
101,20180228100203,1146866.0
102,20180228100205,1145382.0
103,20180228100207,1145382.0
104,20180228100208,1145923.0
105,20180228100210,1145700.0
106,20180228100211,1145700.0
107,20180228100212,1145929.0
108,20180228100215,1145385.0
109,20180228100216,1145385.0
110,20180228100217,1145385.0
111,20180228100219,1145281.0
112,20180228100220,1145385.0
113,20180228100221,1145385.0
114,20180228100222,1145001.0
115,20180228100224,1145000.0
116,20180228100225,1145383.0
117,20180228100227,1145383.0
118,20180228100228,1145383.0
119,20180228100229,1145000.0
120,20180228100231,1145293.0
121,20180228100232,1145293.0
122,20180228100234,1144000.0
123,20180228100236,1144000.0
