,0,1
0,20180302184205,1159439.0
1,20180302184207,1159664.0
2,20180302184208,1159425.0
3,20180302184212,1159765.0
4,20180302184213,1159664.0
5,20180302184215,1159761.0
6,20180302184217,1159761.0
7,20180302184219,1159854.0
8,20180302184220,1159327.0
9,20180302184222,1159431.0
10,20180302184224,1158995.0
11,20180302184225,1158995.0
12,20180302184226,1158995.0
13,20180302184228,1158995.0
14,20180302184230,1159495.0
15,20180302184232,1159168.0
16,20180302184234,1159664.0
17,20180302184235,1159664.0
18,20180302184237,1159500.0
19,20180302184238,1159175.0
20,20180302184240,1159594.0
21,20180302184243,1159674.0
22,20180302184244,1159673.0
23,20180302184248,1159993.0
24,20180302184250,1159594.0
25,20180302184252,1159659.0
26,20180302184253,1159662.0
27,20180302184255,1158863.0
28,20180302184258,1159172.0
29,20180302184300,1159069.0
30,20180302184301,1159277.0
31,20180302184302,1158905.0
32,20180302184303,1158905.0
33,20180302184304,1158905.0
34,20180302184305,1158934.0
35,20180302184307,1158934.0
36,20180302184308,1159005.0
37,20180302184309,1159005.0
38,20180302184311,1158727.0
39,20180302184313,1158727.0
40,20180302184314,1158727.0
41,20180302184317,1158727.0
42,20180302184319,1158702.0
43,20180302184323,1158703.0
44,20180302184324,1158703.0
45,20180302184325,1158702.0
46,20180302184327,1158703.0
47,20180302184329,1158727.0
48,20180302184330,1158727.0
49,20180302184331,1158727.0
50,20180302184332,1158727.0
51,20180302184334,1158407.0
52,20180302184337,1158702.0
53,20180302184338,1158702.0
54,20180302184340,1158703.0
55,20180302184341,1158868.0
56,20180302184342,1158821.0
57,20180302184344,1158909.0
58,20180302184346,1159036.0
59,20180302184348,1159038.0
60,20180302184350,1159271.0
61,20180302184354,1159334.0
62,20180302184355,1159335.0
63,20180302184357,1159335.0
64,20180302184358,1159336.0
65,20180302184400,1159336.0
66,20180302184401,1159336.0
67,20180302184402,1159446.0
68,20180302184404,1159337.0
69,20180302184405,1159337.0
70,20180302184407,1159331.0
71,20180302184411,1159337.0
72,20180302184413,1159331.0
73,20180302184414,1159331.0
74,20180302184415,1159332.0
75,20180302184416,1159329.0
76,20180302184418,1159080.0
77,20180302184419,1159040.0
78,20180302184422,1159361.0
79,20180302184423,1159240.0
80,20180302184426,1159319.0
81,20180302184428,1159309.0
82,20180302184429,1159134.0
83,20180302184431,1158906.0
84,20180302184433,1158906.0
85,20180302184434,1159006.0
86,20180302184435,1158906.0
87,20180302184437,1158904.0
88,20180302184438,1158904.0
89,20180302184440,1158724.0
90,20180302184442,1158991.0
91,20180302184444,1158721.0
92,20180302184447,1158540.0
93,20180302184448,1158503.0
94,20180302184450,1158503.0
95,20180302184452,1158273.0
96,20180302184454,1158684.0
97,20180302184455,1158497.0
98,20180302184457,1158553.0
99,20180302184459,1158495.0
100,20180302184500,1158500.0
101,20180302184503,1158278.0
102,20180302184504,1158272.0
103,20180302184505,1158278.0
104,20180302184506,1158276.0
105,20180302184508,1158275.0
106,20180302184509,1158222.0
107,20180302184511,1158048.0
108,20180302184514,1158222.0
109,20180302184515,1158247.0
110,20180302184516,1158247.0
111,20180302184518,1158653.0
112,20180302184520,1158652.0
113,20180302184521,1158432.0
114,20180302184523,1158434.0
115,20180302184525,1158228.0
116,20180302184527,1158222.0
117,20180302184529,1158228.0
118,20180302184531,1157999.0
119,20180302184534,1157999.0
120,20180302184535,1158005.0
121,20180302184536,1158220.0
122,20180302184537,1158223.0
123,20180302184538,1158223.0
124,20180302184539,1158222.0
125,20180302184542,1158223.0
126,20180302184543,1158223.0
127,20180302184545,1158223.0
128,20180302184546,1158226.0
129,20180302184547,1158136.0
130,20180302184549,1158136.0
131,20180302184550,1158135.0
132,20180302184551,1157887.0
133,20180302184553,1158437.0
134,20180302184555,1158190.0
135,20180302184556,1158113.0
136,20180302184558,1157876.0
137,20180302184559,1157876.0
138,20180302184600,1157876.0
139,20180302184602,1157876.0
140,20180302184604,1157876.0
141,20180302184607,1157876.0
142,20180302184608,1157876.0
143,20180302184609,1157877.0
144,20180302184611,1157794.0
145,20180302184613,1157871.0
146,20180302184614,1157873.0
147,20180302184615,1157392.0
148,20180302184617,1157444.0
149,20180302184619,1157444.0
150,20180302184621,1157444.0
151,20180302184623,1157414.0
152,20180302184624,1157414.0
153,20180302184627,1157393.0
154,20180302184628,1157392.0
155,20180302184629,1157445.0
156,20180302184631,1157340.0
157,20180302184632,1157341.0
158,20180302184634,1157348.0
159,20180302184637,1157291.0
160,20180302184639,1157293.0
161,20180302184640,1157331.0
162,20180302184641,1157326.0
163,20180302184643,1157294.0
164,20180302184644,1157294.0
165,20180302184645,1157294.0
166,20180302184647,1157294.0
167,20180302184648,1157294.0
168,20180302184650,1157294.0
169,20180302184651,1157001.0
170,20180302184652,1157001.0
171,20180302184654,1157143.0
172,20180302184655,1156811.0
173,20180302184656,1156811.0
174,20180302184658,1156549.0
175,20180302184700,1156525.0
176,20180302184701,1156413.0
177,20180302184702,1156413.0
178,20180302184704,1156196.0
179,20180302184705,1156196.0
180,20180302184707,1156196.0
181,20180302184709,1156196.0
182,20180302184711,1156056.0
183,20180302184713,1156059.0
184,20180302184715,1156049.0
185,20180302184716,1156213.0
186,20180302184719,1156049.0
187,20180302184721,1156409.0
188,20180302184723,1156212.0
189,20180302184724,1156268.0
190,20180302184725,1156154.0
191,20180302184726,1156362.0
192,20180302184727,1156362.0
193,20180302184730,1156717.0
194,20180302184731,1156859.0
195,20180302184733,1157198.0
196,20180302184734,1157307.0
197,20180302184735,1157105.0
198,20180302184736,1157355.0
199,20180302184738,1157511.0
200,20180302184740,1157654.0
201,20180302184742,1157707.0
202,20180302184743,1157970.0
203,20180302184744,1158214.0
204,20180302184745,1158213.0
205,20180302184746,1158220.0
206,20180302184748,1157752.0
207,20180302184750,1158212.0
208,20180302184751,1157920.0
209,20180302184752,1157972.0
210,20180302184753,1158168.0
211,20180302184755,1158168.0
212,20180302184758,1157972.0
213,20180302184759,1158840.0
214,20180302184801,1158692.0
215,20180302184803,1158737.0
216,20180302184804,1159413.0
217,20180302184807,1159413.0
218,20180302184808,1159393.0
219,20180302184810,1159287.0
220,20180302184812,1159132.0
221,20180302184814,1159448.0
222,20180302184815,1159448.0
223,20180302184817,1159341.0
224,20180302184818,1159518.0
225,20180302184821,1159397.0
226,20180302184822,1159460.0
227,20180302184824,1159445.0
228,20180302184826,1159419.0
229,20180302184828,1159445.0
230,20180302184829,1158946.0
231,20180302184830,1158950.0
232,20180302184831,1158950.0
233,20180302184832,1158950.0
234,20180302184834,1159445.0
235,20180302184836,1159449.0
236,20180302184838,1159444.0
237,20180302184839,1159440.0
238,20180302184840,1159440.0
239,20180302184841,1159440.0
240,20180302184843,1159440.0
241,20180302184845,1159440.0
242,20180302184847,1159440.0
243,20180302184848,1159511.0
244,20180302184849,1158940.0
245,20180302184851,1159439.0
246,20180302184853,1159879.0
247,20180302184856,1159419.0
248,20180302184858,1159429.0
249,20180302184900,1158999.0
250,20180302184901,1158950.0
251,20180302184904,1158990.0
252,20180302184906,1158950.0
253,20180302184908,1159076.0
254,20180302184910,1158922.0
255,20180302184912,1158922.0
256,20180302184915,1158922.0
257,20180302184917,1158949.0
258,20180302184919,1159363.0
259,20180302184921,1159308.0
260,20180302184923,1158953.0
261,20180302184924,1159364.0
262,20180302184926,1159638.0
263,20180302184928,1159644.0
264,20180302184930,1159465.0
265,20180302184933,1159884.0
266,20180302184934,1160040.0
267,20180302184935,1159443.0
268,20180302184937,1159254.0
269,20180302184938,1159254.0
270,20180302184940,1160045.0
271,20180302184941,1159945.0
272,20180302184943,1159945.0
273,20180302184945,1160099.0
274,20180302184946,1160100.0
275,20180302184948,1160100.0
276,20180302184950,1160100.0
277,20180302184951,1160240.0
278,20180302184954,1160993.0
279,20180302184956,1157708.0
280,20180302184957,1157708.0
281,20180302184959,1159847.0
282,20180302185000,1161134.0
283,20180302185001,1161134.0
284,20180302185004,1160212.0
285,20180302185006,1160629.0
286,20180302185007,1160629.0
287,20180302185009,1160212.0
288,20180302185010,1160212.0
289,20180302185013,1160344.0
290,20180302185015,1160344.0
291,20180302185017,1160344.0
292,20180302185018,1160344.0
293,20180302185021,1160344.0
294,20180302185022,1160344.0
295,20180302185023,1160344.0
