,0,1,2
0,20180315180456,878235.01,35944.042328259999999758
1,20180315180459,878348.48,35944.042328259999999758
2,20180315180501,878241.04,35944.042328259999999758
3,20180315180503,878016.0,35944.042328259999999758
4,20180315180504,878031.0,35944.042328259999999758
5,20180315180505,878032.0,35944.042328259999999758
6,20180315180508,878077.0,35944.042328259999999758
7,20180315180509,878630.00005,35944.042328259999999758
8,20180315180510,878700.0,35944.042328259999999758
9,20180315180512,878794.0,35944.042328259999999758
10,20180315180514,878830.0,35944.042328259999999758
11,20180315180517,878846.0,35944.042328259999999758
12,20180315180519,878850.0,35944.042328259999999758
13,20180315180520,878850.0,35944.042328259999999758
14,20180315180521,878852.01,35944.042328259999999758
15,20180315180523,879528.0,35944.042328259999999758
16,20180315180526,879519.0,35944.042328259999999758
17,20180315180528,880195.0,35944.042328259999999758
18,20180315180530,880196.0,35944.042328259999999758
19,20180315180532,878614.0,35944.042328259999999758
20,20180315180534,879764.0,35944.042328259999999758
21,20180315180537,879738.0,35944.042328259999999758
22,20180315180539,879769.0,35944.042328259999999758
23,20180315180541,879517.0,35944.042328259999999758
24,20180315180543,880084.0,35944.042328259999999758
25,20180315180545,879245.0,35944.042328259999999758
26,20180315180548,879306.0,35944.042328259999999758
27,20180315180550,880000.0,35944.042328259999999758
28,20180315180551,879321.0,35944.042328259999999758
29,20180315180553,879387.0,35944.042328259999999758
30,20180315180555,879386.00001,35944.042328259999999758
31,20180315180557,879391.0,35944.042328259999999758
32,20180315180559,879547.00005,35944.042328259999999758
33,20180315180600,879410.0,35944.042328259999999758
34,20180315180602,879440.0,35944.042328259999999758
35,20180315180604,879500.0,35944.042328259999999758
36,20180315180606,879530.0,35944.042328259999999758
37,20180315180609,879576.0,35944.042328259999999758
38,20180315180610,879591.0,35944.042328259999999758
39,20180315180611,879591.0,35944.042328259999999758
40,20180315180613,879517.01,35944.042328259999999758
41,20180315180615,879532.0,35944.042328259999999758
42,20180315180617,879533.0,35944.042328259999999758
43,20180315180619,879381.438,35944.042328259999999758
44,20180315180621,879382.438,35944.042328259999999758
45,20180315180623,879397.438,35944.042328259999999758
46,20180315180624,879195.0,35944.042328259999999758
47,20180315180626,879013.0,35944.042328259999999758
48,20180315180627,879015.0,35944.042328259999999758
49,20180315180628,879032.0,35944.042328259999999758
50,20180315180629,879700.0,35944.042328259999999758
51,20180315180630,879700.01,35944.042328259999999758
52,20180315180631,879701.01,35944.042328259999999758
53,20180315180633,879703.02,35944.042328259999999758
54,20180315180636,879703.02,35944.042328259999999758
55,20180315180637,879703.02,35944.042328259999999758
56,20180315180638,879703.02,35944.042328259999999758
57,20180315180639,879060.0,35944.042328259999999758
58,20180315180640,879090.0,35944.042328259999999758
59,20180315180642,879121.0,35944.042328259999999758
60,20180315180644,879121.01,35944.042328259999999758
