,0,1
0,20180227223002,1152362.0
1,20180227223005,1152367.0
2,20180227223006,1152500.0
3,20180227223008,1152500.0
4,20180227223010,1152500.0
5,20180227223012,1152500.0
6,20180227223013,1152500.0
7,20180227223014,1152500.0
8,20180227223017,1152500.0
9,20180227223018,1152500.0
10,20180227223020,1152500.0
11,20180227223022,1152500.0
12,20180227223024,1152386.0
13,20180227223026,1152389.0
14,20180227223028,1152500.0
15,20180227223030,1151870.0
16,20180227223031,1151870.0
17,20180227223033,1151021.0
18,20180227223035,1152279.0
19,20180227223037,1152000.0
20,20180227223039,1151808.0
21,20180227223041,1152279.0
22,20180227223043,1150821.0
23,20180227223046,1152000.0
24,20180227223048,1151026.0
25,20180227223051,1151024.0
26,20180227223054,1152248.0
27,20180227223057,1151026.0
28,20180227223100,1151500.0
29,20180227223103,1152000.0
30,20180227223106,1151042.0
31,20180227223109,1151042.0
32,20180227223113,1151999.0
33,20180227223117,1151500.0
34,20180227223120,1151043.0
35,20180227223124,1151999.0
36,20180227223127,1152000.0
37,20180227223130,1151496.0
38,20180227223133,1151496.0
39,20180227223137,1151150.0
40,20180227223139,1151496.0
41,20180227223144,1151491.0
42,20180227223147,1151495.0
43,20180227223151,1151063.0
44,20180227223155,1151488.0
45,20180227223159,1151139.0
46,20180227223201,1151139.0
47,20180227223204,1151063.0
48,20180227223208,1151044.0
49,20180227223213,1151068.0
50,20180227223217,1151239.0
51,20180227223220,1151150.0
52,20180227223224,1151483.0
53,20180227223226,1151508.0
54,20180227223232,1151508.0
55,20180227223236,1151502.0
56,20180227223239,1151502.0
57,20180227223243,1151500.0
58,20180227223247,1151398.0
59,20180227223251,1151077.0
60,20180227223256,1152000.0
61,20180227223300,1152000.0
62,20180227223305,1151400.0
63,20180227223310,1151488.0
64,20180227223316,1151499.0
65,20180227223320,1152000.0
66,20180227223325,1152000.0
67,20180227223328,1151990.0
68,20180227223331,1151990.0
69,20180227223335,1151500.0
70,20180227223338,1151411.0
71,20180227223343,1151200.0
72,20180227223347,1151398.0
73,20180227223351,1151398.0
74,20180227223355,1151398.0
75,20180227223401,1151211.0
76,20180227223405,1151508.0
77,20180227223408,1151248.0
78,20180227223413,1151398.0
79,20180227223418,1151248.0
80,20180227223422,1151212.0
81,20180227223427,1151385.0
82,20180227223430,1151360.0
83,20180227223435,1151385.0
84,20180227223439,1151349.0
85,20180227223444,1151211.0
86,20180227223450,1151212.0
87,20180227223454,1151188.0
88,20180227223459,1151039.0
89,20180227223504,1151079.0
90,20180227223509,1151000.0
91,20180227223513,1151000.0
92,20180227223518,1150987.0
93,20180227223523,1150987.0
94,20180227223528,1150830.0
95,20180227223531,1150933.0
96,20180227223537,1150830.0
97,20180227223541,1151061.0
98,20180227223547,1151061.0
99,20180227223554,1151061.0
100,20180227223558,1151075.0
101,20180227223602,1151212.0
102,20180227223608,1150989.0
103,20180227223613,1151183.0
104,20180227223616,1151221.0
105,20180227223619,1151223.0
106,20180227223626,1151211.0
107,20180227223631,1151500.0
108,20180227223637,1152337.0
109,20180227223641,1152337.0
110,20180227223646,1151501.0
111,20180227223650,1151501.0
112,20180227223658,1151752.0
113,20180227223702,1151080.0
114,20180227223707,1151068.0
115,20180227223712,1151068.0
116,20180227223713,1151068.0
117,20180227223718,1150989.0
118,20180227223724,1151068.0
119,20180227223730,1151475.0
120,20180227223734,1151475.0
121,20180227223739,1151100.0
122,20180227223744,1151084.0
123,20180227223750,1151100.0
124,20180227223752,1151196.0
125,20180227223755,1151478.0
126,20180227223800,1151478.0
127,20180227223802,1151478.0
128,20180227223807,1151221.0
129,20180227223810,1151485.0
130,20180227223815,1151106.0
131,20180227223820,1151106.0
132,20180227223823,1150950.0
133,20180227223825,1151275.0
134,20180227223829,1151385.0
135,20180227223834,1150080.0
136,20180227223837,1150938.0
137,20180227223840,1150938.0
138,20180227223844,1150442.0
139,20180227223847,1151088.0
140,20180227223849,1151119.0
141,20180227223851,1151275.0
142,20180227223855,1151119.0
143,20180227223858,1150120.0
144,20180227223859,1151480.0
145,20180227223902,1151480.0
146,20180227223906,1151480.0
147,20180227223909,1150125.0
148,20180227223914,1151475.0
149,20180227223917,1151475.0
150,20180227223920,1152000.0
151,20180227223924,1152000.0
152,20180227223926,1152000.0
153,20180227223931,1152000.0
154,20180227223934,1152000.0
155,20180227223936,1152000.0
156,20180227223939,1150812.0
157,20180227223943,1151993.0
158,20180227223945,1151993.0
159,20180227223951,1151485.0
160,20180227223954,1150834.0
161,20180227223958,1151993.0
162,20180227224002,1151483.0
163,20180227224006,1151483.0
164,20180227224008,1151733.0
165,20180227224014,1151482.0
166,20180227224017,1151733.0
167,20180227224019,1151021.0
168,20180227224023,1151031.0
169,20180227224027,1151968.0
170,20180227224032,1150836.0
171,20180227224037,1150835.0
172,20180227224039,1150835.0
173,20180227224041,1150644.0
174,20180227224043,1150835.0
175,20180227224045,1150835.0
