DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
2017-12-28,22783.98,22954.45,22736.43,22912.05,0
2017-12-29,22764.94,22881.21,22753.2,22831.49,0
2018-01-04,23506.33,23506.33,23065.2,23073.73,0
2018-01-05,23714.53,23730.47,23520.52,23643,0
2018-01-09,23849.99,23952.61,23789.03,23948.97,0
2018-01-10,23788.2,23864.76,23755.45,23832.81,0
2018-01-11,23710.43,23734.97,23601.84,23656.39,0
2018-01-12,23653.82,23743.05,23588.07,23719.66,0
2018-01-15,23714.88,23833.27,23685.02,23827.98,0
2018-01-16,23951.81,23962.07,23701.83,23721.17,0
2018-01-17,23868.34,23891.63,23739.17,23783.42,0
2018-01-18,23763.37,24084.42,23699.47,24078.93,0
2018-01-19,23808.06,23872.69,23735.61,23854.11,0
2018-01-22,23816.33,23816.33,23697.81,23797.84,0
